id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd
227,3.22547,-0.135398,-0.138372,3.82623,7.42691,0.00348523,3.12574,-0.335232,8.26905,0.0727804,6.33372,-0.0444062,4.72642,-0.115658,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.28608,-0.139347,-0.131183,3.47623,7.4273,0.00329399,3.14121,-0.334898,8.29516,0.0733205,6.29035,-0.0463976,4.7213,-0.120652,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,2.96425,-0.12231,-0.132118,3.77354,7.42795,0.00331716,3.1388,-0.334475,8.24808,0.0760593,6.29737,-0.0506671,4.68343,-0.120128,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.589967,0.0657691,0.0635314,3.57879,0.0206225,0.00305447,0.432015,0.0687257,0.442692,0.0646323,0.322618,0.0500209,0.294699,0.0471457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,5.36708,-0.0794647,-0.171624,7.96979,7.3371,0.00887865,4.08995,-0.113224,4.61171,0.105354,8.42487,0.0981422,5.63588,-0.0363742,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.50789,-0.0594895,-0.189438,5.19924,7.34444,0.00831277,4.06591,-0.112182,4.79951,0.0895017,8.44264,0.0995128,5.58894,-0.0314454,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.94401,-0.0635229,-0.182219,9.98339,7.34125,0.00856838,4.10391,-0.114339,4.67802,0.100287,8.40341,0.0972064,5.63012,-0.038764,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.21289,0.0571534,0.0691155,4.42454,0.0257368,0.00242838,0.346682,0.028346,0.371339,0.0338605,0.381223,0.0364545,0.293046,0.027737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2.34497,-0.0715,-0.200251,24.9703,7.39374,-0.00146399,5.48002,-0.291406,6.25032,-0.0292405,6.97107,-0.179914,5.02,-0.116865,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,2.03275,-0.0538882,-0.211639,15.959,7.38542,-0.00111464,5.57,-0.297862,6.18204,-0.024848,6.99994,-0.181293,5.12485,-0.120678,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.55022,-0.0631965,-0.182869,21.047,7.3884,-0.00122846,5.57695,-0.297553,6.24621,-0.0281039,6.91329,-0.178796,5.07901,-0.119869,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.603529,0.0116964,0.0455527,3.35647,0.0130588,0.000580447,0.336206,0.0190254,0.40178,0.022087,0.295106,0.0120316,0.205041,0.00878338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,4.90597,0.0156441,-0.175141,20.6261,7.43131,0.00175267,3.592,-0.204271,7.63609,0.0255511,8.24656,0.00942048,6.29223,-0.019069,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.53392,0.0125046,-0.182123,21.903,7.43198,0.00194495,3.65587,-0.221483,7.6826,0.0188639,8.22508,0.0124603,6.24528,-0.0118042,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.05448,0.0145323,-0.161505,18.0986,7.42897,0.00174662,3.62105,-0.206871,7.59794,0.0321081,8.21347,0.00809824,6.23952,-0.0201059,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.122,0.0688026,0.0663751,17.1381,0.0260707,0.00553052,0.377054,0.129641,0.472673,0.0909333,0.386095,0.0887975,0.365059,0.0873822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,5.80661,-0.160904,-0.113843,4.85692,7.43137,0.017122,3.41109,-0.16425,5.42226,0.112269,7.59751,-0.0764572,4.84645,-0.0658087,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.16005,-0.153856,-0.0979305,5.85633,7.43486,0.0168655,3.51185,-0.172471,5.50949,0.102578,7.53631,-0.0725156,4.90056,-0.0713268,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,6.2448,-0.127795,-0.0632713,6.41492,7.43251,0.0171142,3.41235,-0.163691,5.42532,0.113616,7.5553,-0.075316,4.77513,-0.0627636,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.13524,0.0579695,0.0684928,5.86333,0.0164577,0.00148644,0.331789,0.027335,0.391973,0.0352868,0.281279,0.02409,0.295141,0.0245535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,5.39185,-0.0758065,-0.15977,4.52081,7.44008,0.00368845,4.38412,-0.0329575,3.46004,-0.0606542,8.04636,0.0342788,4.35881,-0.212225,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.13124,-0.0776924,-0.166103,5.50868,7.44854,0.00283622,4.25583,-0.0202093,3.29271,-0.0444198,8.18328,0.0114354,4.41951,-0.217619,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.23542,-0.0608574,-0.169651,7.21976,7.44266,0.00345858,4.38332,-0.0340765,3.35713,-0.0512978,8.03894,0.0297732,4.35302,-0.2159,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.14587,0.0744755,0.0664742,4.71455,0.0214824,0.00271889,0.373166,0.0429081,0.406178,0.050592,0.318544,0.0479331,0.260087,0.0296039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,6.10464,-0.0992112,-0.150592,5.3227,7.41838,0.00188046,3.49262,-0.139094,4.86236,0.0366497,7.0594,-0.0130479,5.28489,-0.059697,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.9881,-0.094522,-0.147392,5.1102,7.42048,0.00147801,3.48556,-0.144696,4.78223,0.0193258,7.08055,-0.0178288,5.24315,-0.0507053,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.64118,-0.0812441,-0.155873,4.90668,7.42152,0.00138024,3.49527,-0.13814,4.84079,0.0253808,7.03809,-0.0152842,5.20939,-0.070794,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.928771,0.0881979,0.0730283,4.84282,0.0220834,0.00537845,0.434877,0.127031,0.492055,0.0956321,0.365973,0.0838719,0.340867,0.0779026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,5.1601,0.0368814,-0.164052,23.5681,7.36485,0.000260113,4.38004,-0.252604,5.78027,0.00345502,7.07259,-0.1104,4.31219,-0.1916,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.28262,0.0353908,-0.158625,22.115,7.36973,-0.000724015,4.31579,-0.248876,5.71011,0.016991,7.04888,-0.101918,4.4317,-0.204042,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.73378,0.0544143,-0.158877,15.9362,7.36473,0.000244111,4.43176,-0.256516,5.74118,0.00914628,7.06848,-0.11425,4.30431,-0.193948,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.35924,0.0385356,0.0545269,10.7141,0.0244167,0.00306726,0.339233,0.0488937,0.428591,0.0504315,0.34633,0.0454353,0.284976,0.0311935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,5.01269,-0.114406,-0.139269,4.16156,7.35176,-0.000152365,4.25561,-0.216989,4.67772,0.0653472,7.28236,-0.0835084,5.09075,-0.127967,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.08527,-0.123639,-0.128733,4.14781,7.35058,-0.000501543,4.17665,-0.199474,4.73707,0.0601376,7.26871,-0.0746875,5.11005,-0.120799,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.59329,-0.112881,-0.137008,3.77507,7.35046,-0.00055453,4.16645,-0.187083,4.72008,0.0562676,7.20122,-0.0797571,5.05757,-0.127294,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.915473,0.0770894,0.0705462,3.9072,0.0213823,0.00495882,0.406276,0.11234,0.437137,0.0737706,0.361645,0.0942892,0.342717,0.0849035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3.70817,-0.0617031,-0.167402,13.8136,7.41244,0.00192825,5.87458,-0.11326,6.40938,0.00518297,7.06058,-0.0335915,4.49025,-0.0891737,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.81508,-0.0524463,-0.162439,16.9637,7.41767,0.00123199,5.83557,-0.149137,6.43937,0.0241432,7.03673,-0.0596627,4.52535,-0.0703993,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.02302,-0.0719173,-0.153425,5.09649,7.41174,0.00222842,5.87782,-0.111385,6.40017,0.00667762,6.98189,-0.0401674,4.42357,-0.0826382,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.37989,0.0944067,0.0674841,25.9762,0.0271226,0.00581814,0.532998,0.148564,0.654762,0.0940543,0.453962,0.109662,0.414674,0.0886275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3.883,-0.150108,-0.101783,5.61492,7.4352,0.00569364,4.19977,-0.166655,8.20598,0.0194345,7.16638,-0.0531992,5.41131,-0.154197,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.97001,-0.166127,-0.111583,6.87119,7.43258,0.00577224,4.24974,-0.197034,8.27212,0.0129272,7.1892,-0.0503698,5.3973,-0.166952,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.97977,-0.154468,-0.0703432,8.71657,7.43539,0.00581213,4.2212,-0.185769,8.25267,0.0151248,7.1275,-0.0503375,5.3781,-0.159206,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.991252,0.0712582,0.0706331,7.28611,0.0240824,0.00544913,0.410992,0.110983,0.481291,0.0843982,0.360947,0.0936897,0.305922,0.0907665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,6.7101,-0.116905,-0.131028,5.92633,7.4128,0.00360417,4.21744,-0.142954,5.74424,0.0166364,6.34599,-0.0415699,4.95416,-0.0960102,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.48101,-0.115289,-0.137629,6.87872,7.41419,0.00381766,4.22704,-0.129526,5.65362,0.0166734,6.29293,-0.0357912,4.98295,-0.0774584,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,6.20928,-0.110713,-0.137936,3.79317,7.41139,0.00312564,4.17121,-0.144485,5.70176,0.0179096,6.24907,-0.0401129,4.86782,-0.0827814,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.02431,0.0784983,0.0718164,10.5964,0.0292279,0.00604091,0.530351,0.14347,0.585055,0.093946,0.445258,0.0940736,0.425555,0.098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,4.04938,-0.0958058,-0.142231,4.27395,7.40043,0.00628338,3.30457,-0.297581,5.55301,0.0664828,7.59574,-0.0598785,6.39252,-0.101664,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.13259,-0.105037,-0.159406,4.81193,7.39903,0.00646898,3.36703,-0.315744,5.52302,0.0710845,7.73188,-0.0850872,6.35978,-0.0989856,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.35789,-0.0810439,-0.1542,4.83965,7.40074,0.00605702,3.27054,-0.295155,5.56873,0.0650687,7.60194,-0.0743347,6.34695,-0.105051,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.888759,0.0728072,0.0670814,5.00987,0.0209105,0.00485964,0.423216,0.101929,0.423026,0.0782565,0.368873,0.0801699,0.358933,0.0747605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,7.72144,-0.121529,-0.142303,3.74657,7.40015,0.00426512,4.16445,-0.110514,4.49486,0.0826576,7.53859,0.0222514,4.28002,-0.0274932,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,7.55356,-0.115024,-0.139615,4.57212,7.40127,0.00349385,4.22586,-0.12547,4.4434,0.0898324,7.54752,0.0224955,4.36799,-0.0380696,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,7.47174,-0.116567,-0.134267,3.75893,7.40103,0.00376924,4.20536,-0.120209,4.47251,0.0863892,7.5297,0.0187337,4.25342,-0.0322242,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.809574,0.0739601,0.0627538,5.29704,0.0206725,0.00368191,0.487781,0.0905872,0.440097,0.0716826,0.365257,0.0588214,0.3556,0.0528399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,4.22127,-0.12979,-0.132838,3.80038,7.35503,-0.00369158,4.06437,-0.263566,4.37057,0.0211086,6.37969,-0.0499209,5.36908,-0.111978,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.2929,-0.133154,-0.133906,4.71239,7.35713,-0.00397741,3.9738,-0.251729,4.38698,0.00809296,6.36945,-0.0431642,5.37513,-0.114449,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.96475,-0.130125,-0.124709,3.91285,7.35604,-0.0038517,4.02459,-0.257373,4.42494,0.00777663,6.34686,-0.0554149,5.33263,-0.114014,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.704226,0.0649882,0.0597489,6.3242,0.0198683,0.00378544,0.434322,0.0877301,0.465812,0.0737114,0.349008,0.0689141,0.304285,0.0686533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2.77744,-0.111263,-0.133755,4.22603,7.36082,-0.00045078,3.4152,-0.172797,5.21447,0.00657971,7.91548,-0.00761558,5.01867,-0.0320871,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,2.77402,-0.104968,-0.13682,5.04859,7.35996,-8.7231e-05,3.39069,-0.151777,5.23781,0.00735505,7.94034,-0.0192191,5.02836,-0.0368176,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,2.31057,-0.111934,-0.13761,3.79818,7.35901,-0.000120763,3.44335,-0.17988,5.22393,0.0017464,7.86154,-0.0132143,4.95825,-0.0372947,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.757281,0.0754878,0.0766128,5.5843,0.0264088,0.00548563,0.461744,0.133938,0.506655,0.0799579,0.369706,0.0845287,0.34893,0.079264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2.75471,-0.125023,-0.138379,6.89715,7.35341,0.00296886,3.66615,-0.152996,5.01799,0.0147782,6.7035,-0.0361853,6.17007,-0.0867981,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,2.77053,-0.121378,-0.138626,8.83712,7.35036,0.00379057,3.59878,-0.176041,4.98851,0.0123036,6.71795,-0.0351324,6.17049,-0.0976655,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.99407,-0.10986,-0.138932,3.83201,7.35217,0.00315286,3.64012,-0.143931,5.00117,0.021824,6.64072,-0.0427999,6.11129,-0.0832479,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.08199,0.088391,0.0743027,14.9709,0.0290545,0.00573981,0.56822,0.153486,0.603187,0.0957699,0.395568,0.106225,0.454607,0.0798283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,4.7121,-0.208828,-0.0424435,29.4318,7.42772,0.0034939,4.09036,-0.201557,4.76955,0.00865277,6.2191,-0.095236,5.17882,-0.042495,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.68551,-0.192766,-0.0517554,36.7108,7.42951,0.00395304,4.10165,-0.196409,4.73603,0.0127694,6.23347,-0.0902559,5.18023,-0.0314404,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.45625,-0.189347,-0.0509656,26.588,7.43008,0.0034,4.08471,-0.200645,4.7665,0.0128027,6.18108,-0.0918747,5.15514,-0.0449088,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.04495,0.0728353,0.0666284,21.224,0.0229252,0.00490061,0.44106,0.138257,0.470956,0.0855099,0.36644,0.0983581,0.349033,0.0837342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,5.29801,-0.161407,-0.117896,3.87541,7.43375,0.0123046,4.00602,-0.205771,6.27091,0.1726,6.80049,0.0477505,5.29748,-0.0194373,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.08702,-0.157409,-0.137336,3.27552,7.4322,0.0121869,3.95997,-0.203395,6.39748,0.161112,6.93303,0.0415356,5.39178,-0.0273033,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.39861,-0.147016,-0.0972507,5.42994,7.43743,0.0119112,4.00382,-0.205534,6.29916,0.170615,6.74637,0.0507998,5.31464,-0.0234015,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.378341,0.0672869,0.0718415,3.79729,0.0178138,0.0011576,0.29007,0.0203004,0.380404,0.0281697,0.349296,0.0242108,0.279578,0.020424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
