rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
1,182,-2.23354065165657,0.0496845376869099,0.0694021746970517,0.0310366019387007,0.00445091208449888,-0.00320962869818024,-3.32591996108415,-0.125583643260255,0,0,0,0,0,0,0,0,0,0,0,0,8
2,182,-1.93592201174792,0.0130221887074511,0.285185839473493,0.0346561167882125,0.183619566798438,0.00343031767488965,-1.42004607163044,-0.00556824969647054,0,0,0,0,0,0,0,0,0,0,0,0,8
3,182,-0.538640314951986,-0.0434212267200179,-0.530489632059263,0.0509889092490887,0.232530591096253,-0.00317919782865013,-1.66546885684288,-0.0146455533667931,0,0,0,0,0,0,0,0,0,0,0,0,8
1,183,0.0117222840346063,0.0527588610562774,-0.470699572596166,0.0327500883315807,-0.0801334403667351,0.0151707494764089,0.0861368674617182,-0.0695962989113686,0,0,0,0,0,0,0,0,0,0,0,0,3
2,183,1.7992390918777,-0.00524661508280422,0.747948642830183,-0.0762815745657119,-0.220264538548603,0.0232995067479726,1.59486409046866,-0.0569008813396994,0,0,0,0,0,0,0,0,0,0,0,0,3
3,183,-0.0846711110589453,0.0292411533179814,-0.13472716632035,0.192306615889069,-0.250890002120003,0.00662580421408351,-0.270309496326973,-0.0140702219193346,0,0,0,0,0,0,0,0,0,0,0,0,3
1,184,0.154618232473817,0.010124720673125,-1.43774958749098,-0.0903002905941579,-0.103445330960393,0.0147283128409247,0.958653959544563,0.146491131691028,0,0,0,0,0,0,0,0,0,0,0,0,8
2,184,-0.442745102050167,0.0352356845587272,-1.15646990448224,-0.306526455550395,0.160901145649189,-0.0229479012161493,0.41681167245109,0.108952314537947,0,0,0,0,0,0,0,0,0,0,0,0,8
3,184,0.268791633859445,-0.0550351629452839,-1.37887800590612,-0.171304844238324,0.293866060240684,-0.0226522993685222,0.362508791586137,0.147701060005904,0,0,0,0,0,0,0,0,0,0,0,0,8
1,185,1.03121644158646,0.0117773526199588,-1.25016167664264,-0.104687159732243,0.0153653307773478,-0.0380704492143322,-1.83506953180611,-0.0769457699629586,0,0,0,0,0,0,0,0,0,0,0,0,1
2,185,-0.823935682244957,-0.0367497977959487,-2.09582949559372,0.0139561549033868,0.0166613869648522,0.0154926442474837,-4.25884359792697,-0.0923177336557195,0,0,0,0,0,0,0,0,0,0,0,0,1
3,185,0.0106146906962898,-0.122944183654557,-1.52153403501954,0.176350287311232,0.155336852659937,0.0256653350408639,3.50950740709374,0.00538891709904281,0,0,0,0,0,0,0,0,0,0,0,0,1
1,186,-0.516689053809799,0.106982171170392,-0.359387414209298,0.257032617774567,0.0485643673003917,0.0126235586024556,-1.85828186595963,0.0653029131483972,0,0,0,0,0,0,0,0,0,0,0,0,7
2,186,2.21885708889805,0.0299272752204675,0.281439864051682,0.180958183717881,0.306185783988559,-0.0150010892545304,0.508963454853486,-0.0411461615354193,0,0,0,0,0,0,0,0,0,0,0,0,7
3,186,0.113485628299188,0.0191508532120021,-0.0549314239715812,0.223877658483337,0.164311356848673,-0.00100903668711293,-1.47125855588567,-0.179442057475719,0,0,0,0,0,0,0,0,0,0,0,0,7
1,187,-1.4462228251973,0.25470196979106,0.749857821360275,-0.330650016945939,-0.901575826095187,-0.0042215292459864,-1.91212655697136,-0.0515700382668041,0,0,0,0,0,0,0,0,0,0,0,0,3
2,187,-0.149550329226199,-0.0197457839379856,0.937139465777385,-0.0174852952129934,-0.298274968874008,-0.0116823849824646,3.15668213498236,0.139115972803106,0,0,0,0,0,0,0,0,0,0,0,0,3
3,187,-1.2675589778064,-0.0164262990130548,0.0863654525613171,-0.178107629968974,-0.278058049554741,0.0250640259440026,-2.89634756260361,-0.0805138677193505,0,0,0,0,0,0,0,0,0,0,0,0,3
1,188,1.25858966327465,-0.00643661854309858,-0.484680581021308,0.147838399248536,-0.0621437762658461,0.00695152605136553,-2.73705389898721,-0.0228344718134494,0,0,0,0,0,0,0,0,0,0,0,0,11
2,188,0.238227431038042,-0.102501906077494,0.0448729419122502,0.25092508219989,-0.185799271438948,-0.0164029551520661,-3.62269144156738,-0.0364728217758584,0,0,0,0,0,0,0,0,0,0,0,0,11
3,188,-0.306693342401187,0.277745382517597,-0.150500350514899,0.0597066252549767,0.126827031856692,0.0118566289034582,-2.28546114834994,-0.0831871854175668,0,0,0,0,0,0,0,0,0,0,0,0,11
1,189,-0.717680451632094,-0.0199352220354006,-1.17528062244926,-0.143047650877294,-0.0780686133189974,-0.00374048308278514,-3.6487658355704,-0.00704759507708716,0,0,0,0,0,0,0,0,0,0,0,0,5
2,189,-1.26807011619005,0.0161563438050858,-0.441314123383626,-0.162842633071651,0.0496542335159349,-0.0125489210514869,-3.54247140050379,0.070438577634633,0,0,0,0,0,0,0,0,0,0,0,0,5
3,189,-0.774939393080853,-0.0331692149414632,-0.962222883048382,-0.27291506418002,-0.343374644828673,-0.0153481751673055,-4.37457774544005,0.00385670324303306,0,0,0,0,0,0,0,0,0,0,0,0,5
1,190,-0.502530849917415,0.0270214564621757,0.150005318112806,-0.10013591630111,-0.0389804382750638,0.0143262259641435,0.558952637571267,0.0386393374455379,0,0,0,0,0,0,0,0,0,0,0,0,5
2,190,0.0877688648105295,0.0904943251051436,-0.592646456652426,-0.0799164966068933,0.0902442512852604,0.0102045609678721,-0.989519973509161,0.0948507255679283,0,0,0,0,0,0,0,0,0,0,0,0,5
3,190,-0.258875219354849,0.0227217468014312,-1.18302469270415,0.0521716542004616,-0.334846593708098,0.0319278035044486,-1.53758739923728,0.0338358552694992,0,0,0,0,0,0,0,0,0,0,0,0,5
1,191,-1.19805436976146,-0.0569003631712611,-0.339410052828472,-0.121825229294745,-0.0178599720981261,0.0319410331412439,-0.848125870827161,-0.0194372023947035,0,0,0,0,0,0,0,0,0,0,0,0,2
2,191,-0.530361346944935,-0.160333101816878,-0.446561213813849,0.0274691977669157,-0.200376663544146,-0.00615675875091148,0.711061451357111,0.0380707083521179,0,0,0,0,0,0,0,0,0,0,0,0,2
3,191,-1.49844283944865,0.0259957710758409,0.374249411337619,0.010974087107568,-0.163085341483474,-0.00940116288519407,-0.786671863369605,0.144195533216386,0,0,0,0,0,0,0,0,0,0,0,0,2
1,192,-0.649907697762036,-0.0234241773847196,-0.278707051585641,0.0789719483694904,-0.229353880839922,0.0150285146060928,-0.931127449977453,0.135679547912958,0,0,0,0,0,0,0,0,0,0,0,0,5
2,192,0.346744065993514,-0.129852820478535,-0.393987844603683,0.125257455474001,-0.232509987739849,-0.00572188137494744,-3.76639907817467,0.0487252977037985,0,0,0,0,0,0,0,0,0,0,0,0,5
3,192,-0.738435833548535,0.0104907138495629,-0.294124683871441,0.122014774224043,0.0959967189181459,-0.0197838920322006,-3.16320060352285,-0.143616717294342,0,0,0,0,0,0,0,0,0,0,0,0,5
1,193,1.24580998629982,0.162128526954192,-0.784043219878978,0.0300517054153861,0.000393790571855845,-0.00437560801317435,-4.14747227422215,-0.00635898527435752,0,0,0,0,0,0,0,0,0,0,0,0,6
2,193,0.540047948357862,0.0469368919539436,-1.18086146162181,-0.0646569348501217,0.0788236201369648,0.0159792769720984,-4.12513501173363,-0.0984734674679993,0,0,0,0,0,0,0,0,0,0,0,0,6
3,193,1.4675733643908,-0.0907848088599864,-0.506693818434469,-0.116667419339698,-0.206496308819058,0.0420007659136826,-2.80800895264959,-0.066828733839519,0,0,0,0,0,0,0,0,0,0,0,0,6
1,194,2.42103301521048,-0.161377072998523,0.820243405915731,0.235688915756441,-0.199984372195092,-0.00197088406176513,-0.782153673106833,-0.00557078946684689,0,0,0,0,0,0,0,0,0,0,0,0,7
2,194,-1.27806672549057,0.0170138189966917,1.04374611123253,0.234234540669383,0.547463854379166,0.00689540506037994,-1.21955592838516,0.0734465338881737,0,0,0,0,0,0,0,0,0,0,0,0,7
3,194,-0.530169514302681,-0.034124467730837,0.450357953967245,0.241854267262641,0.494508049335679,0.00852877645852095,2.3844474001155,-0.0451025068940399,0,0,0,0,0,0,0,0,0,0,0,0,7
1,195,-1.48968472945528,-0.0227474447533833,-0.16510828841135,-0.158286429637924,0.230950755954227,0.00540784516995561,0.501381132974757,-0.000195177371644081,0,0,0,0,0,0,0,0,0,0,0,0,12
2,195,0.0883889158944582,-0.0852552045867378,-0.547698215158734,-0.254672821515171,-0.231015333809681,0.00936715156140851,0.217920151836935,0.0054590739806171,0,0,0,0,0,0,0,0,0,0,0,0,12
3,195,-1.19112584523204,0.226519888236286,-1.12853440489604,0.021229418735324,0.164704645284685,0.00901955066935941,1.24681924191667,0.0502820945872483,0,0,0,0,0,0,0,0,0,0,0,0,12
1,196,0.211798836719579,-0.268754520691329,0.461350431515891,-0.135302197374818,0.000787959588866904,0.000470614391022077,0.0498245208390102,-0.118730884502049,0,0,0,0,0,0,0,0,0,0,0,0,7
2,196,-0.542250352828348,-0.141613916465496,0.344968382415126,-0.0869705568336887,-0.146733992245066,-0.00624253358613791,-2.12852992798214,0.0491898885850488,0,0,0,0,0,0,0,0,0,0,0,0,7
3,196,0.369244418896675,-0.090383680328877,0.612661492969089,-0.14410523988301,-0.13953236630631,0.00189654158941166,-0.44177972786413,0.0760543200584458,0,0,0,0,0,0,0,0,0,0,0,0,7
1,197,-0.312980141384121,0.0552458522841014,-0.509503811733658,0.147989218746161,-0.101474347650562,-0.0221853167020975,-2.75924951871887,-0.0255959574590428,0,0,0,0,0,0,0,0,0,0,0,0,4
2,197,-0.174703165623725,-0.0417214277317085,-0.185054784327972,-0.100408296523032,0.0902768094976256,0.0268117939271503,-2.57554052330998,0.081374222521814,0,0,0,0,0,0,0,0,0,0,0,0,4
3,197,0.35919615413991,0.071422218442906,0.293102920996813,-0.12628146084554,0.125363922218131,-0.0229024809486894,-1.73751759767615,0.0825892983137442,0,0,0,0,0,0,0,0,0,0,0,0,4
1,198,0.479412372790249,-0.096877465883429,-0.490632072734415,-0.0469661626227089,-0.380090288436652,-0.009083966422572,-0.0426939762238021,-0.0253679470069076,0,0,0,0,0,0,0,0,0,0,0,0,4
2,198,-0.078728797028341,-0.0555719731125759,0.656586127692077,0.0228493864565872,0.0769513339693022,0.00610403858682423,-0.0876328337415373,0.0646848361876351,0,0,0,0,0,0,0,0,0,0,0,0,4
3,198,-1.51764854845792,-0.00638002025569905,-0.718472675338516,0.0218606135014683,-0.153750910307368,-0.00286443479271984,3.50284584852585,-0.0844554736286962,0,0,0,0,0,0,0,0,0,0,0,0,4
1,199,2.04912713534876,0.0774812905879667,-1.45389547758025,-0.145985562254308,-0.0636433917833985,-0.00611214500514879,0.901941909779893,0.00980404765320034,0,0,0,0,0,0,0,0,0,0,0,0,12
2,199,2.55106691159753,0.0464863480403527,-1.60563980902812,-0.158928154429474,-0.0699662394914187,-0.00475633647917601,1.00838383351832,0.00852313180818468,0,0,0,0,0,0,0,0,0,0,0,0,12
3,199,1.93538119816129,0.051956043886066,-2.20496234738909,-0.111098834755006,0.316439066870382,-0.020047155588666,2.84271090831128,-0.132267323533539,0,0,0,0,0,0,0,0,0,0,0,0,12
1,200,-0.408835977859725,0.0433821756081536,0.597101459502348,-0.164559294107661,-0.500760207711727,-0.0170759782428508,-4.63762298519106,-0.135726620942105,0,0,0,0,0,0,0,0,0,0,0,0,3
2,200,-1.11316035099999,-0.129068284568179,0.312818407300395,-0.0895390897818476,-0.48528335185387,0.00734877252805748,-5.31799418540595,-0.0357769370271259,0,0,0,0,0,0,0,0,0,0,0,0,3
3,200,-0.318369822734015,-0.137057634168116,0.39578219369471,-0.16917974517945,-0.374969691649182,0.00267932549925357,-4.26348882977065,-0.197898234935428,0,0,0,0,0,0,0,0,0,0,0,0,3
1,201,0.0855095776245856,0.0671032348747711,0.650705009547484,-0.0859564271671298,-0.0599261467758856,0.0283422966395775,-4.58195662414715,0.0312690834635586,0,0,0,0,0,0,0,0,0,0,0,0,7
2,201,2.49695753740678,0.123691678148545,0.036918156980243,0.201033238557392,-0.122553360471835,-0.0061795856639463,-2.37868336868803,0.0680219613264391,0,0,0,0,0,0,0,0,0,0,0,0,7
3,201,-0.291144475077544,0.00713928629458118,0.249678851922391,0.0680762400108031,0.298710519490336,0.0132692367155781,-4.87570634396394,-0.00379433777882686,0,0,0,0,0,0,0,0,0,0,0,0,7
1,202,-0.634000001131952,0.0599398564598652,0.0830546246505639,-0.205165839496211,0.434242927006665,-0.0197977854871299,0.99880288352314,0.0514019102564204,0,0,0,0,0,0,0,0,0,0,0,0,10
2,202,-0.00116367657474914,0.143454080778508,0.700088349100066,-0.285624041791813,0.223380583303913,-0.0348790760303447,1.4051296486178,0.0391282551491465,0,0,0,0,0,0,0,0,0,0,0,0,10
3,202,1.32108537901846,-0.0854273744720585,0.18701736259036,-0.263597917264504,-0.302397384480293,0.00396283147933735,-3.60233892400679,0.0473616588447558,0,0,0,0,0,0,0,0,0,0,0,0,10
1,203,2.33783137115966,-0.0355317841722681,0.595060941651848,0.307315376089975,-0.0246068397010673,0.0127135339056288,0.592146972943951,-0.0354425016289501,0,0,0,0,0,0,0,0,0,0,0,0,8
2,203,0.889386984592142,0.00832233769910929,0.561545893963894,0.277961876443918,-0.0884329290189996,0.0195689923893756,-2.86641853730157,0.142479793417602,0,0,0,0,0,0,0,0,0,0,0,0,8
3,203,1.43475883115046,-0.033420143244165,0.528253170025471,0.309927294763674,-0.0168566598560025,0.0027238935094608,-0.0166431685863273,0.133027232530705,0,0,0,0,0,0,0,0,0,0,0,0,8
1,204,0.491654729491778,-0.00501569688429963,-0.477953817214495,0.136928174395056,0.0810839652620148,-0.00541006759135985,-1.00521150871016,-0.0744651550185495,0,0,0,0,0,0,0,0,0,0,0,0,10
2,204,1.04752130018915,0.088193171484481,-0.63855933224845,0.139322757577186,-0.0556815208985997,0.00428063192871031,-0.908846999438254,-0.0484690126745498,0,0,0,0,0,0,0,0,0,0,0,0,10
3,204,1.3801737709588,-0.114499151026231,-0.852416486120575,0.144075727821664,-0.0300671659966545,0.0361906078871823,2.20772490670426,-0.0343701188509563,0,0,0,0,0,0,0,0,0,0,0,0,10
1,205,2.9484509047596,0.165732723363258,-0.310395695606875,0.0168807713425362,0.00366317505605895,0.00679964046237093,-0.696458358816685,0.143609367475876,0,0,0,0,0,0,0,0,0,0,0,0,8
2,205,1.81635419465703,-0.0127972120967358,-0.821400062929904,0.257552552766174,0.365704885471887,0.00379240313012922,-3.7166755473267,-0.00833052029922671,0,0,0,0,0,0,0,0,0,0,0,0,8
3,205,1.99943314962665,0.10072786984212,0.163694684373172,-0.196931494928029,-0.067735261931551,0.00679338365062179,-3.72745310561568,0.0472935835302278,0,0,0,0,0,0,0,0,0,0,0,0,8
1,206,-0.631206808964468,-0.0256945214402375,1.11670289962257,-0.0470769168758133,0.194508151984431,-0.0133787093721513,1.14866249279696,-0.0532179888929911,0,0,0,0,0,0,0,0,0,0,0,0,0
2,206,0.979056938491353,-0.110818958681449,1.07502166260883,-0.0682983085217927,-0.159641091730882,0.0162193425483832,2.77107315722537,-0.0802912919528995,0,0,0,0,0,0,0,0,0,0,0,0,0
3,206,-0.22853402468709,-0.0776362041090715,0.438665072569712,0.0119026331967201,0.112347833477965,0.00962381636704457,-0.516890889088216,-0.0739896747332161,0,0,0,0,0,0,0,0,0,0,0,0,0
1,207,-0.810173769399238,0.0923863188754283,0.345213940762898,0.089757474627657,-0.101348790615059,-0.0321473279805673,0.699385671424793,0.146495131652747,0,0,0,0,0,0,0,0,0,0,0,0,7
2,207,-1.16264899437474,-0.13815394088153,-0.0887006457185056,0.0067283897617588,0.356086038111785,-0.0072970745397774,-0.366785609124435,0.0295322744613348,0,0,0,0,0,0,0,0,0,0,0,0,7
3,207,0.332042892484955,-0.0168965467827705,0.749782990651154,0.0577197725896089,0.0831352777077079,-0.00981398482562851,2.56079052569858,0.0746367699539885,0,0,0,0,0,0,0,0,0,0,0,0,7
1,208,0.303609051295294,-0.159381146136009,0.157971147117095,0.206955905320932,0.364394256635237,0.01753409524269,2.16554364073193,0.0567798083805639,0,0,0,0,0,0,0,0,0,0,0,0,6
2,208,-1.5185931906216,-0.0445963965162232,0.646772155752682,0.197962046345657,0.543795183492798,0.0112916855614477,-2.00932294553085,-0.0280503617698933,0,0,0,0,0,0,0,0,0,0,0,0,6
3,208,-1.35771240539797,0.0804050837504914,0.153084724790855,0.204027661844588,0.0296727764660387,-0.0201610166569144,-2.39808191136981,0.0430116533322573,0,0,0,0,0,0,0,0,0,0,0,0,6
1,209,1.46065322715106,-0.0430395827546787,-0.084669634020698,-0.0462624171439479,0.411903549669008,0.0118721281072223,1.99498534589871,0.0397762633662763,0,0,0,0,0,0,0,0,0,0,0,0,7
2,209,-0.343981267393346,0.0391757725700372,-0.937798895606623,0.0117914126943279,0.300703263937528,0.0326037635568153,3.42107943758798,-0.0802476131345363,0,0,0,0,0,0,0,0,0,0,0,0,7
3,209,1.79082282672857,0.0680352788926434,-0.483856626344408,-0.0246563381533818,0.574922454819581,-0.00430557214009728,0.750063575766418,0.0619550575817988,0,0,0,0,0,0,0,0,0,0,0,0,7
1,210,-0.00722737982512811,0.0651784522886569,-1.50815378598847,-0.0957442510883351,-0.288775806438765,0.0063941979909086,-0.217967045302046,0.00789159148559815,0,0,0,0,0,0,0,0,0,0,0,0,1
2,210,0.646269472086658,0.181817830077933,-2.03372920350979,0.0660115594470806,-0.160786129457186,-0.0093345604730137,-1.74632384926436,0.103213038151915,0,0,0,0,0,0,0,0,0,0,0,0,1
3,210,0.933797705884305,-0.119530059114275,-1.94719443830046,0.126144407378993,-0.455464180566377,0.0143964136338366,0.633011226270796,0.0682463737825325,0,0,0,0,0,0,0,0,0,0,0,0,1
1,211,0.544092023001911,0.106545933960345,0.419645682706183,-0.0522212206605604,-0.0857539462449362,-0.00652676167331722,3.78336157264202,0.121854028699767,0,0,0,0,0,0,0,0,0,0,0,0,5
2,211,2.07447342834436,0.0201218063400977,0.509367109013193,-0.109038601447117,0.340444049494709,-0.031978561848461,-1.12993071590405,0.0127041674128047,0,0,0,0,0,0,0,0,0,0,0,0,5
3,211,1.6171233986629,-0.191681049685477,0.544887545060138,-0.0578295182832483,-0.318389723945524,0.00464762882322734,3.49246984342935,-0.181310234164416,0,0,0,0,0,0,0,0,0,0,0,0,5
1,212,-0.0141553531219394,0.200609427434297,-0.756482839039308,-0.0599820263115509,0.299728403761645,0.0306310284436548,-0.939446087458933,-0.0467623078715065,0,0,0,0,0,0,0,0,0,0,0,0,7
2,212,0.914230052414061,0.16514814410762,-0.639394791767302,-0.0585878969330719,0.0825673551416246,0.0241727682710258,3.17398269792936,-0.0380743696938003,0,0,0,0,0,0,0,0,0,0,0,0,7
3,212,0.469621823917949,0.0406032732509509,-0.685175884446827,-0.0416919295821274,0.113711955555594,0.017076110863322,-0.274487642873723,-0.0577909178289736,0,0,0,0,0,0,0,0,0,0,0,0,7
1,213,1.82059319356465,0.0158447652710789,-2.00671525846724,-0.0422954002970198,-0.412889003893936,-0.0164881944928886,-1.05615184661536,-0.0626915729877702,0,0,0,0,0,0,0,0,0,0,0,0,5
2,213,0.299614697108635,-0.0380368875916645,-2.02119580862574,0.068014181002887,-0.52071028341236,0.0133636369348313,-0.911211294860564,-0.0795486129370818,0,0,0,0,0,0,0,0,0,0,0,0,5
3,213,-0.0472032486440401,0.0271311344332656,-1.57935321182407,-0.0268045278737277,0.113691872284148,0.0107875550864697,-2.54929107439504,-0.066613720338322,0,0,0,0,0,0,0,0,0,0,0,0,5
1,214,-2.0008776830484,0.365028227676724,-0.695341087135649,0.115654802050796,-0.234427424318339,0.0159456456586273,0.860962076952461,-0.011559866829868,0,0,0,0,0,0,0,0,0,0,0,0,10
2,214,-1.20111253295477,0.203860334963387,-0.109403673224032,0.0407610167128241,-0.056534483508222,0.00704003749077134,-1.83964785956455,0.0356457580428479,0,0,0,0,0,0,0,0,0,0,0,0,10
3,214,-1.46574776064168,0.126038065430105,0.102660249371105,0.0718587949676934,0.123585677516889,0.0340757932485171,-1.89913928709976,-0.0323676607175037,0,0,0,0,0,0,0,0,0,0,0,0,10
1,215,-1.00897018006553,0.0214627222132252,-0.342331276296519,0.0704720884568008,0.419114954687063,0.00738774702113812,0.793942871895169,0.0240036430870012,0,0,0,0,0,0,0,0,0,0,0,0,8
2,215,-0.743579656268182,0.121328351439332,0.329779966062258,0.00503562504161223,-0.305866612226104,0.011636792548075,1.38139974632976,0.0338986598690714,0,0,0,0,0,0,0,0,0,0,0,0,8
3,215,-0.223500382452398,0.00313895128256584,1.20355972421378,-0.146433072350502,-0.247760183687893,0.0157089944675721,0.790611641053204,-0.0536377067520215,0,0,0,0,0,0,0,0,0,0,0,0,8
1,216,-0.841324275122017,0.182310550585653,-1.34978466924218,-0.0337712850137778,0.0554027910423383,-0.0271988872248129,-2.04560916884387,-0.013905918122749,0,0,0,0,0,0,0,0,0,0,0,0,12
2,216,-0.111783778526243,0.148909255498519,-0.881616397199634,-0.0901918522302769,-0.195010977599479,-0.00147411458811036,-2.78440305248914,-0.0306538623507985,0,0,0,0,0,0,0,0,0,0,0,0,12
3,216,-0.390711016138231,0.0268776710216526,-0.592029243572052,-0.100789358102202,-0.0114870924901807,0.00497100812840612,-3.79821357203348,-0.0297745633964469,0,0,0,0,0,0,0,0,0,0,0,0,12
1,217,1.81014442591576,-0.175541237952749,0.223342411318509,-0.106169171186425,-0.473940627750209,-0.00766589502493578,0.198430493058865,-0.123416463144229,0,0,0,0,0,0,0,0,0,0,0,0,9
2,217,1.34620108827415,-0.145950920250259,0.745182366619086,-0.189143290347633,-0.414350252100816,0.0376308790459244,1.99072804844126,0.150305252427206,0,0,0,0,0,0,0,0,0,0,0,0,9
3,217,1.23426672720249,-0.0582307775670749,0.192307913120985,-0.147873194801209,-0.14242429840321,0.00602037378382545,-2.49186991813565,-0.0846066040157707,0,0,0,0,0,0,0,0,0,0,0,0,9
1,218,2.63575132793039,-0.0496636762125757,1.24347529301369,0.237148120261297,0.147544228318454,0.00914474449257213,0.775636613061053,0.00466159415031929,0,0,0,0,0,0,0,0,0,0,0,0,6
2,218,0.498117185650436,0.062374206438239,1.06907928545912,0.240917632383544,0.0737803250149458,0.0112146556147096,2.68187179770717,0.00936193777468786,0,0,0,0,0,0,0,0,0,0,0,0,6
3,218,1.33130313269615,0.00121677411730337,0.9777358794816,0.24841617164664,0.150852327998419,-0.0128675599291785,1.00284331457104,0.0568511744184926,0,0,0,0,0,0,0,0,0,0,0,0,6
1,219,2.01850003150935,0.0182628391393272,0.635174546173658,0.0324027059508444,-0.12984449814035,-0.0093783394698217,0.983426819844695,-0.0436558595903424,0,0,0,0,0,0,0,0,0,0,0,0,1
2,219,1.30613651999218,-0.0773903037083569,0.119632740023343,0.168192890696844,-0.376882577170879,0.00255281508130478,1.45631577363808,0.247197589830652,0,0,0,0,0,0,0,0,0,0,0,0,1
3,219,-0.22455436937292,-0.154276735648353,0.239639832967866,0.111030788294213,-0.133086034841111,0.0117441281195835,-2.29630136529701,-0.00258745035724726,0,0,0,0,0,0,0,0,0,0,0,0,1
1,220,0.81689398049287,0.12542431579186,0.41210055765766,-0.145679028819346,0.223597039161224,-0.015701900952315,-1.20188343609337,0.0279244048282466,0,0,0,0,0,0,0,0,0,0,0,0,4
2,220,1.98561630372621,-0.03098575648644,-0.609506994005816,-0.0652470331939321,0.0356686347159485,-0.0177758037700754,-1.22974073341986,-0.0819409174869062,0,0,0,0,0,0,0,0,0,0,0,0,4
3,220,0.504164883565335,0.0957943550150721,-0.908393808500616,-0.0155175768075677,0.104158308611958,0.00409213957407068,2.79485508755143,0.0402522686442644,0,0,0,0,0,0,0,0,0,0,0,0,4
1,221,0.377714654335287,-0.0107425854523886,0.319104117081505,0.171520349061809,0.0561985142432508,0.00176654572980139,-1.77642214953968,0.091906781840319,0,0,0,0,0,0,0,0,0,0,0,0,11
2,221,0.266370595351343,0.121924367409221,0.206617499138287,0.115472461724228,-0.0541632471064055,-0.00258749005771264,-3.44322482256061,0.00973295602936913,0,0,0,0,0,0,0,0,0,0,0,0,11
3,221,0.749303624177794,0.0180384125670287,0.909581692014901,0.0265183543145746,0.0250922103137032,0.0022075632720697,-0.649071201202034,0.0198537835449476,0,0,0,0,0,0,0,0,0,0,0,0,11
1,222,-0.254708886137138,0.0515011729382872,0.647757157427091,0.277575027646279,-0.0530782547356461,-0.0257230260774498,0.235191399970518,0.101189044123532,0,0,0,0,0,0,0,0,0,0,0,0,9
2,222,0.211246657611283,0.0592580569844432,0.975103814647312,0.257024858154711,0.152249903655716,-0.0462406928086876,-1.55491946927833,0.150504099267694,0,0,0,0,0,0,0,0,0,0,0,0,9
3,222,-0.211653372594765,-0.0259065809680767,0.829549959435477,0.291028478538771,-0.132783286790048,-0.0255860228607657,0.77233910025501,0.0179948853241136,0,0,0,0,0,0,0,0,0,0,0,0,9
1,223,0.201922204547465,0.0540943166154908,2.0312621496367,-0.358431830633177,0.31082472325628,0.0121510462450065,3.00895532753596,0.0947283399835175,0,0,0,0,0,0,0,0,0,0,0,0,7
2,223,0.443776565862053,-0.0451802563350359,1.79997424126447,-0.0637349096030882,-0.111378377289364,0.00795235290406242,3.56722166039214,-0.025668957294147,0,0,0,0,0,0,0,0,0,0,0,0,7
3,223,1.83734841799795,0.0711033293535167,0.730262815859863,-0.0411349376177889,0.079646134326909,-0.0174950361502404,2.75720902279838,-0.115169387528705,0,0,0,0,0,0,0,0,0,0,0,0,7
1,224,2.36498405920869,-0.105041844172512,0.50514496532439,-0.11027728635847,-0.0569966730672498,-0.0107880859522236,-2.13968341161632,-0.00376188264984451,0,0,0,0,0,0,0,0,0,0,0,0,0
2,224,-0.331508967377836,0.0666536554349216,-0.365925739906687,-0.0137940467109193,-0.219784472444362,-0.00856380415745479,-2.01173935094614,0.0187445600646843,0,0,0,0,0,0,0,0,0,0,0,0,0
3,224,1.41037785207271,-0.0220793570797152,0.483991590356516,-0.166197622736737,-0.322616577003412,0.0217585744265696,0.271765331920221,0.0197680043663124,0,0,0,0,0,0,0,0,0,0,0,0,0
1,225,-0.268543694019598,-0.0796609544276863,0.447887999800987,-0.129083283804685,-0.410518598228541,-0.0219799529035575,1.05547061735507,0.114306178290276,0,0,0,0,0,0,0,0,0,0,0,0,12
2,225,-0.278460700875179,-0.0173268141612339,0.248532719002552,-0.00616627663787139,-0.246142922993593,-0.00440065497647949,-0.691130141582178,0.083247671945711,0,0,0,0,0,0,0,0,0,0,0,0,12
3,225,-3.00206208534066,0.0817683749706201,0.624656193774581,0.0608622014916929,-0.328890645022621,-0.0107262396632079,3.42192076891574,0.0779180733567583,0,0,0,0,0,0,0,0,0,0,0,0,12
1,226,-2.34814139791033,-0.123832182585161,1.11823196454075,-0.295816397364684,0.0580062113470099,0.00949843808282748,-0.532813657500938,-0.0157890861035404,0,0,0,0,0,0,0,0,0,0,0,0,8
2,226,-2.43782725072204,-0.0686667798877862,-0.130327644260148,0.0101050463745345,0.29431460194885,0.0212977534775705,0.703129419584528,0.039296119610296,0,0,0,0,0,0,0,0,0,0,0,0,8
3,226,-1.61330968262867,-0.130680133460091,-0.0919749805725347,0.0203856311198302,-0.169038354426783,0.00467787960735741,0.154917779753262,0.144795906019708,0,0,0,0,0,0,0,0,0,0,0,0,8
1,227,0.928531598493112,0.0067815149445313,0.050906757850429,0.0266417649728165,-0.304703290530128,0.00118781601873029,2.11278195020908,-0.138350205792674,0,0,0,0,0,0,0,0,0,0,0,0,3
