id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,b07_mean,b17_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha17_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,alpha27_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,b07_mode,b17_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha17_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,alpha27_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,b07_sd,b17_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha17_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd,alpha27_sd
11,6.70437,-0.131398,-0.1633,4.43224,7.37718,-2.96418e-05,5.5846,0.178944,7.15735,0.0954682,8.88691,0.0392088,5.5622,-0.0535556,453.235,-2.92293,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.75095,-0.13935,-0.167806,5.07297,7.37819,-0.000264265,5.5301,0.188058,7.21751,0.0889535,8.82837,0.0527649,5.6296,-0.0645216,444.371,-2.45126,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.49091,-0.124369,-0.160416,3.87854,7.37429,0.000171883,5.55502,0.186855,7.18189,0.0989831,8.86824,0.0315878,5.53787,-0.0563518,440.18,-2.6926,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.918567,0.0758665,0.0752756,5.47061,0.0196016,0.00322219,0.429738,0.0695029,0.453079,0.0713478,0.394693,0.0687297,0.32763,0.0564696,48.5219,4.53502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.68679,-0.139699,-0.138663,7.90069,7.39762,0.00214391,3.67732,-0.161958,3.97323,0.0248255,7.81465,-0.0466705,4.93379,-0.0884594,380.522,-4.85339,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.62939,-0.121471,-0.154209,5.64238,7.39457,0.00311183,3.61845,-0.153461,3.97792,0.00640359,7.81508,-0.0484233,4.93326,-0.0708582,378.687,-3.98694,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.08883,-0.127498,-0.15418,3.76526,7.39581,0.00179475,3.69399,-0.156432,4.01103,0.0131855,7.74859,-0.043289,4.82896,-0.0840186,358.858,-4.08029,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.04083,0.0924736,0.0768372,8.62709,0.0251298,0.00551897,0.550472,0.138781,0.668679,0.0906828,0.465351,0.102983,0.420365,0.0959953,62.9077,4.87849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6.44697,0.0274228,-0.16112,13.264,7.35029,0.00668229,3.01804,-0.123433,5.91921,0.0868649,7.97018,-0.0765213,5.24259,-0.0363802,557.722,-1.55429,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.42243,0.0323029,-0.155507,12.1823,7.35942,0.00613527,3.02222,-0.126056,6.10715,0.0765497,7.90313,-0.0724362,5.24841,-0.0359139,528.773,0.445202,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.94199,0.0287601,-0.1666,10.337,7.35811,0.00622669,3.0436,-0.125675,5.89023,0.0879293,7.92697,-0.0755884,5.25102,-0.0376165,538.746,-0.799776,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.0652,0.0197782,0.0703572,8.37674,0.0196915,0.00119775,0.256785,0.0138302,0.321956,0.0166411,0.253449,0.013087,0.170947,0.0104927,42.9828,2.79676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.08319,0.0292907,-0.167612,10.5918,7.39667,0.00228208,3.80936,0.202086,6.43482,-0.133824,7.94193,0.14357,5.91784,-0.00514566,426.154,0.600938,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.1714,0.032266,-0.17772,8.98647,7.40189,0.00186202,3.93388,0.183132,6.45372,-0.137141,7.96342,0.141853,5.94154,-0.00635472,429.608,0.990508,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.04041,0.00995941,-0.16348,10.1461,7.39875,0.0021631,3.89016,0.192195,6.42905,-0.13265,7.90668,0.143436,5.90019,-0.00783898,417.742,0.745173,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.26315,0.0521804,0.0649254,6.47769,0.0208194,0.00297084,0.455702,0.0601989,0.444592,0.0549673,0.393555,0.0573895,0.33781,0.0441954,51.4897,4.9577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4.80172,-0.0595577,-0.178916,17.471,7.3865,0.00272357,4.88072,-0.0852781,7.50765,0.00992361,7.27395,-0.0416067,5.25692,-0.0802266,372.633,-4.01366,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.79349,-0.068653,-0.173577,15.4633,7.38396,0.0028333,4.85447,-0.0635625,7.55943,0.023308,7.30375,-0.0320528,5.2629,-0.0907768,381.091,-3.67165,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.36299,-0.101288,-0.167101,4.3903,7.38525,0.00257322,4.89769,-0.0642747,7.43941,0.0126491,7.26313,-0.038711,5.15595,-0.0830262,359.527,-4.04388,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.22727,0.10345,0.07625,23.6345,0.0333244,0.00538006,0.535148,0.145381,0.598951,0.0955926,0.44675,0.103458,0.420177,0.088988,61.4558,4.91348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6.54066,-0.121228,-0.156545,5.75975,7.38729,0.0035499,3.75362,-0.162176,5.11356,0.0183309,6.33491,-0.0442789,5.2851,-0.0842322,209.393,-3.86461,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.26679,-0.128045,-0.154037,8.22691,7.38636,0.00335837,3.8608,-0.152112,5.1603,0.0259831,6.36394,-0.0271762,5.29728,-0.0881956,220.294,-3.73698,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.06802,-0.126021,-0.157441,3.88647,7.38981,0.00337258,3.7968,-0.146244,5.11418,0.0199647,6.26857,-0.0441756,5.233,-0.0859397,171.743,-4.01186,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.0449,0.0884698,0.0704315,13.2035,0.0340308,0.00561785,0.562612,0.144865,0.601395,0.0971238,0.427734,0.101479,0.425607,0.0929409,71.7359,5.25879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6.17314,-0.155922,-0.159155,4.33289,7.37051,0.00940776,4.33247,-0.0862641,5.74031,0.100731,7.27069,0.0072216,3.92291,-0.151386,323.255,-3.01559,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.99421,-0.153508,-0.186643,4.84354,7.37041,0.00928074,4.28357,-0.0859893,5.66588,0.105145,7.25932,0.00602453,4.04817,-0.156224,338.609,-3.71872,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.04345,-0.137994,-0.145078,3.78601,7.37292,0.00922457,4.37105,-0.0902619,5.68095,0.103627,7.20589,0.00937794,3.96578,-0.152814,311.888,-2.68915,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.558029,0.0909075,0.0689452,5.64281,0.0210492,0.00135615,0.324613,0.0196523,0.350796,0.0185526,0.367546,0.0219993,0.13647,0.00529741,42.9952,2.00102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3.49506,-0.176642,-0.131827,6.88345,7.3797,0.00222555,3.40452,-0.151512,4.0705,-0.0503949,7.87863,-0.0207448,3.44561,-0.194084,391.604,-4.54819,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.46976,-0.183636,-0.117326,6.32271,7.38048,0.00210176,3.30043,-0.121311,4.09997,-0.031743,7.91235,-0.00865423,3.46268,-0.210675,385.307,-4.52357,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.19739,-0.194953,-0.101626,9.84774,7.37901,0.00192678,3.40032,-0.141567,4.06117,-0.0429349,7.86953,-0.022985,3.40111,-0.206931,372.076,-4.53083,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.767117,0.0853056,0.0695949,6.68529,0.0237236,0.00538106,0.449363,0.133443,0.494211,0.0776943,0.357716,0.0880697,0.24776,0.0897709,50.1203,4.76274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7.78913,-0.0973873,-0.169698,4.93952,7.35153,-0.00168526,5.52685,-0.0255961,4.66812,-0.000706863,6.22223,-0.0432528,5.06878,-0.117303,476.192,-3.83201,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,7.75067,-0.116225,-0.167065,5.85948,7.35073,-0.00303931,5.49135,-0.020236,4.69749,-0.00725956,6.16674,-0.0383362,5.07017,-0.120154,476.128,-4.09268,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,7.48776,-0.10582,-0.165088,4.21577,7.35188,-0.00193503,5.50068,-0.017758,4.66656,0.00067164,6.15187,-0.0407183,4.98779,-0.120055,463.478,-3.68647,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.961278,0.0885928,0.0703102,7.21076,0.0230444,0.00558197,0.426207,0.130889,0.51349,0.0841786,0.340479,0.086024,0.36219,0.0870456,53.2657,4.64323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2.41238,-0.138964,-0.146466,7.16445,7.37689,0.00344605,4.42158,-0.158446,4.83569,0.016188,6.89396,-0.0369252,5.3385,-0.074567,375.707,-3.77428,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,2.44285,-0.124719,-0.169012,5.50651,7.37414,0.00268269,4.36275,-0.141883,4.8623,0.0114968,6.86674,-0.0397891,5.34588,-0.0793129,373.733,-3.52299,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.75605,-0.127286,-0.15446,3.74523,7.3756,0.0023635,4.41628,-0.152495,4.8614,0.0125371,6.8092,-0.0409946,5.30956,-0.0830107,356.253,-4.01146,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.977288,0.0923954,0.0746373,7.73913,0.0282671,0.00549296,0.578629,0.158786,0.656545,0.0980544,0.51069,0.0988321,0.41898,0.0816157,55.1862,5.21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4.24962,-0.0981648,-0.195414,7.37422,7.40834,0.00209008,3.77167,-0.177901,3.28631,-0.0465401,6.33985,0.00437575,6.59542,-0.0813592,306.503,-6.40501,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.17793,-0.08863,-0.208341,5.58369,7.40843,0.00220525,3.78516,-0.177757,3.24445,-0.0425656,6.23335,0.0103911,6.496,-0.0757406,313.036,-6.77148,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.6277,-0.0757016,-0.172379,7.58481,7.40709,0.00218824,3.76796,-0.176976,3.30469,-0.0473549,6.27625,0.00650333,6.6189,-0.0839588,305.562,-6.61631,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.712161,0.0613592,0.0626323,6.54633,0.0178678,0.00105363,0.282157,0.0177031,0.37275,0.0222882,0.259696,0.0146402,0.247937,0.0119601,16.0154,0.633872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8.29348,-0.022405,-0.172017,8.60655,7.35393,-0.00194168,5.16345,-0.285179,4.47502,-0.0288325,6.635,0.00596455,5.63279,-0.104373,405.821,-4.08276,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,8.46157,-0.0523641,-0.163837,12.1676,7.34979,-0.0017051,5.25191,-0.290003,4.45823,-0.0283264,6.66482,0.00557085,5.64052,-0.104549,427.601,-5.10184,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,7.44477,-0.0121428,-0.170816,7.27728,7.35373,-0.00195402,5.18417,-0.286492,4.46848,-0.0280216,6.56995,0.00932394,5.77561,-0.112218,393.353,-3.71939,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.57885,0.050728,0.0515407,8.21782,0.0118461,0.000659504,0.239374,0.014041,0.297645,0.017919,0.298824,0.0155152,0.180539,0.00903807,31.6308,1.7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4.88184,-0.140652,-0.155863,4.53726,7.38895,0.00199765,3.21165,-0.124319,7.55671,-0.00650097,6.69986,-0.05495,3.84053,-0.0819613,354.34,-5.70373,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.94996,-0.145344,-0.153695,5.04148,7.38983,0.00149902,3.22134,-0.118552,7.44366,0.011843,6.69604,-0.0474343,3.9068,-0.0869452,352.883,-5.55616,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.56473,-0.143235,-0.144591,3.8188,7.38757,0.00214987,3.20375,-0.121235,7.52801,0.00763834,6.6499,-0.0485551,3.78917,-0.0820233,336.658,-5.10291,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.828679,0.101318,0.0798307,5.5545,0.0237448,0.00505683,0.471777,0.136152,0.490558,0.0915696,0.39184,0.0991898,0.340785,0.0785652,48.449,4.52304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6.5647,-0.0295328,-0.188152,5.34124,7.3844,-0.0111262,3.24472,-0.132796,5.06963,-0.0294685,8.11101,0.0868343,5.24004,-0.0292984,350.711,-15.1736,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.10121,-0.0142572,-0.177949,6.17581,7.38748,-0.0114167,3.0775,-0.119761,5.07367,-0.0308388,8.06416,0.086821,5.24265,-0.029484,363.024,-16.2936,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.87009,-0.0285885,-0.16696,8.72613,7.38083,-0.0108752,3.17212,-0.127966,5.06682,-0.027503,8.10229,0.0832382,5.2333,-0.0333211,349.637,-15.7903,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.3304,0.0575463,0.0726328,6.28395,0.0209003,0.00196764,0.378376,0.036244,0.456209,0.0406956,0.388747,0.0376621,0.311216,0.0279832,30.5268,2.11972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6.0294,-0.159219,-0.150056,4.22955,7.38252,0.00209145,4.58169,-0.180621,6.28268,0.000739163,6.71411,-0.0153225,5.5647,-0.0770038,266.603,0.302474,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.20314,-0.157097,-0.136051,4.26313,7.38521,0.00199378,4.59626,-0.182372,6.41068,-0.0109395,6.71001,-0.0117546,5.64382,-0.085374,258.576,1.00691,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.96835,-0.149846,-0.123382,4.48732,7.38258,0.00218026,4.60106,-0.181857,6.29896,-0.00202185,6.71237,-0.0155682,5.5487,-0.0789114,247.132,1.23884,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.756499,0.0753056,0.0791135,3.83185,0.0226945,0.00223811,0.370255,0.0391185,0.435425,0.0489661,0.33133,0.0390396,0.331995,0.0351232,37.6241,2.99527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5.69394,-0.133157,-0.168907,4.45608,7.46304,0.00694025,3.74023,0.0397717,1.94071,0.0109109,6.86928,0.0403269,5.11564,-0.0794443,363.581,-3.64719,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.7348,-0.121871,-0.16139,3.59271,7.45707,0.00758441,3.73025,0.0499873,2.00742,0.0018931,6.89767,0.029425,5.05143,-0.0668138,364.954,-4.19835,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.31805,-0.114795,-0.163729,4.00545,7.46057,0.00705996,3.7435,0.0397505,2.01101,0.00173749,6.83787,0.0352281,5.08509,-0.0842942,349.528,-3.85579,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.754039,0.0752804,0.0673228,4.08903,0.0203207,0.00396284,0.411692,0.08339,0.406385,0.0688566,0.343649,0.0550674,0.344538,0.0582277,39.8922,4.0787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6.88956,-0.0993121,-0.247382,21.537,7.4383,0.00255935,3.88036,-0.164347,1.59285,-0.0439582,7.38537,-0.0517959,6.01119,-0.176697,423.378,-1.0608,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.61011,-0.0965508,-0.22786,26.2505,7.43309,0.00304778,3.83194,-0.155205,1.62423,-0.0465491,7.56309,-0.0680436,6.07129,-0.182769,432.287,-1.68107,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.06915,-0.0933218,-0.229108,20.3023,7.43332,0.00305226,3.91408,-0.166542,1.6228,-0.0451057,7.34575,-0.0524467,6.0448,-0.182367,417.515,-1.46233,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.30716,0.044039,0.0527616,19.3006,0.0181335,0.00156486,0.422206,0.0367789,0.323128,0.0291075,0.32786,0.0301207,0.223125,0.0185546,47.1771,3.24366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
