id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_b05_mean,eta_b15_mean,eta_b06_mean,eta_b16_mean,eta_b07_mean,eta_b17_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha15_mean,eta_alpha16_mean,eta_alpha17_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_alpha25_mean,eta_alpha26_mean,eta_alpha27_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_b05_mode,eta_b15_mode,eta_b06_mode,eta_b16_mode,eta_b07_mode,eta_b17_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha15_mode,eta_alpha16_mode,eta_alpha17_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_alpha25_mode,eta_alpha26_mode,eta_alpha27_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_b05_sd,eta_b15_sd,eta_b06_sd,eta_b16_sd,eta_b07_sd,eta_b17_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha15_sd,eta_alpha16_sd,eta_alpha17_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd,eta_alpha25_sd,eta_alpha26_sd,eta_alpha27_sd
33,0.114274,0.0720958,-0.0306568,0.541225,0.0154335,0.003415,0.363396,-0.0407655,1.53702,0.0323485,0.513782,-0.00857898,-0.422707,0.0566904,-156.42,4.62684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494076,0.0746778,-0.0299795,0.208781,0.0151838,0.00333371,0.373771,-0.0442682,1.54801,0.0309129,0.534356,-0.0103564,-0.440985,0.0610397,-145.715,3.54983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871135,0.0856324,-0.0177959,0.824563,0.015405,0.00327276,0.323341,-0.035022,1.53298,0.0330568,0.53664,-0.016364,-0.429566,0.0525591,-160.219,4.12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41092,0.0707565,0.0616847,0.912033,0.0229101,0.00307724,0.372016,0.0478755,0.454453,0.0590822,0.315399,0.0450772,0.315108,0.0406096,33.0425,3.3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.62224,-0.134366,0.0749862,2.06339,0.0336289,0.00640997,0.424487,-0.107881,-0.59464,0.107602,0.370135,-0.0249654,-0.637767,-0.0163404,70.0938,0.914798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04414,-0.151622,0.0768118,1.97233,0.0393253,0.00510696,0.467405,-0.11165,-0.655038,0.113706,0.363913,-0.0204487,-0.677682,-0.0138787,73.5299,2.11364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507929,-0.133404,0.073342,1.94964,0.0367291,0.00577937,0.494618,-0.120403,-0.586145,0.108451,0.337358,-0.0243739,-0.66543,-0.0227189,58.9126,1.58888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27928,0.0422759,0.0220448,0.314915,0.0232562,0.00367603,0.415534,0.0653646,0.394179,0.0625084,0.324436,0.0528231,0.282714,0.0444826,48.1728,4.65707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.315528,0.00857833,-0.0607035,0.657605,0.0054252,0.00167481,0.292472,-0.116609,-0.873969,0.000607862,0.477411,-0.0714655,0.805185,0.000953084,83.3227,-0.224186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.910395,-0.0060847,-0.0786782,1.46957,0.0138475,0.000820857,0.344798,-0.12561,-1.07528,0.0188504,0.46247,-0.071884,0.81771,-0.00115693,79.3655,0.0249908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44071,-0.00677451,-0.095856,1.84657,0.00818979,0.00135192,0.278358,-0.117591,-0.915442,0.00595632,0.478639,-0.0768105,0.842485,-0.00890559,71.9046,-0.302086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56138,0.0440862,0.0558337,1.05606,0.0240956,0.00241028,0.328733,0.0356812,0.409792,0.0473525,0.315662,0.0308118,0.307852,0.0383965,39.3399,3.59033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-0.053152,-0.0120576,0.00184681,-0.24495,-0.0159306,-0.00079874,-0.422354,-0.0423004,0.763275,-0.00615909,-0.0041071,0.00231239,-0.0417391,0.00209111,-60.8596,0.0314285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110649,-0.0108297,-1.72191e-05,-0.365382,-0.0130912,-0.000288424,-0.449358,-0.0448071,0.813152,0.00320483,-0.118732,-0.0218705,-0.0432392,-0.00282747,-55.9294,0.00480478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.450753,-0.0127834,0.0078303,-0.024748,-0.0139981,-0.000399572,-0.419191,-0.0407835,0.770192,0.000917141,-0.0871037,-0.000273897,-0.0974271,4.89384e-08,-89.5114,7.12326e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846523,0.0871392,0.0716467,0.961742,0.0269882,0.00583586,0.411312,0.134737,0.589278,0.105716,0.416984,0.10269,0.417553,0.0935148,65.6036,4.76942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1.6952,0.0368092,-0.0174535,-0.296443,0.0390861,0.0032978,0.240251,-0.0658016,-0.247195,0.13592,0.00386223,-0.0568867,-0.598757,-0.0205252,-172.732,-5.57819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43295,0.0612232,-0.00943484,-0.255723,0.0499532,0.0022756,0.280742,-0.0673971,-0.10873,0.12558,-0.127603,-0.0466659,-0.577349,-0.0205366,-187.006,-4.74779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498725,0.09086,0.0122616,0.279518,0.0411989,0.00311558,0.302867,-0.0705274,-0.188308,0.129014,-0.0666268,-0.054193,-0.55603,-0.025433,-177.534,-5.27854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05055,0.0779465,0.0631002,0.762396,0.0218935,0.00173504,0.345008,0.0311789,0.393814,0.0303705,0.324264,0.0252949,0.250084,0.0180369,7.06067,0.431545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.6392,-0.044428,0.0426304,-0.091535,-0.0239929,-0.00337895,-1.14659,-0.177903,1.18975,-0.0139986,0.223615,-0.0592653,0.854702,0.0889958,-105.79,2.4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40082,-0.0429827,0.0104545,-0.0883997,-0.0220059,-0.00348319,-1.18236,-0.176137,1.12717,-0.0119965,0.173275,-0.0537667,0.849651,0.0884506,-109.235,2.54904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85466,-0.0394361,0.0819846,1.11937,-0.0213458,-0.00362524,-1.14226,-0.180119,1.1617,-0.0132167,0.236676,-0.0610992,0.805201,0.0887022,-111.003,2.41307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77587,0.0730351,0.0810623,1.09708,0.0186237,0.00138213,0.33092,0.0247939,0.335295,0.023402,0.248324,0.0145146,0.33975,0.0228973,37.8456,2.14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2.77486,0.0315389,-0.0243569,-0.106841,-0.0189907,-0.00300361,0.371521,-0.0906668,0.0157644,-0.0329534,-0.0983203,-0.104679,-0.268227,-0.04465,12.0655,-0.413461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66239,0.0303557,-0.0316676,0.122185,-0.0174112,-0.00331776,0.441451,-0.103426,0.0425499,-0.0354021,-0.140291,-0.104774,-0.37071,-0.0269031,6.05346,0.463955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12576,0.0561125,-0.0194969,0.579631,-0.0188902,-0.00302621,0.379876,-0.0955992,0.0433276,-0.0338917,-0.122608,-0.110964,-0.345491,-0.0447982,-0.587506,-0.506213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08149,0.0741558,0.073385,0.93419,0.0219216,0.00520262,0.359455,0.0914948,0.434663,0.0821173,0.332712,0.0882832,0.302145,0.064045,44.0281,5.28052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-0.627827,-0.0491824,0.0113039,0.357918,-0.0600759,-0.00164212,0.668901,0.0569247,1.34192,-0.0023031,-0.179702,0.00258735,0.310581,0.00301464,-7.34628,0.0543446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.708111,-0.0214911,0.014465,0.138196,-0.0600171,-0.00181919,0.640549,0.0489082,1.4077,0.00397198,-0.236737,-0.00829278,0.320521,0.00253582,-13.3746,-0.366292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2383,-0.0941624,0.0588366,1.39147,-0.0599007,-0.00212648,0.617372,0.0962057,1.40644,0.000140867,-0.282795,0.00331536,0.165288,-0.0191599,-40.3501,-0.145836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04712,0.103018,0.0740711,1.06726,0.025607,0.00604103,0.420741,0.134818,0.599281,0.0870341,0.473048,0.102175,0.370905,0.0959202,62.4182,4.92466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2.04422,0.019918,-0.00156621,-0.307433,-0.0388477,-0.00459702,1.04813,0.061697,-3.48852,0.021113,0.52244,0.0609594,0.890444,0.0162364,125.472,0.0153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0824,-0.00481713,-0.0135438,-0.429137,-0.0433513,-0.00439932,1.0846,0.0620678,-3.44633,0.00814827,0.487288,0.0847835,0.802301,0.0271466,127.801,0.873837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78701,0.0108431,-0.00251579,0.0407067,-0.0398005,-0.00496299,1.06254,0.0592291,-3.47918,0.0154127,0.460569,0.0683643,0.792571,0.0174092,111.816,0.293658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885932,0.0909506,0.0742137,0.925489,0.0210452,0.00527645,0.411209,0.11188,0.491583,0.0872471,0.393234,0.0993733,0.333516,0.0839172,54.4069,5.0541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.95997,-0.0187289,0.00377253,-0.406852,0.0127895,9.1023e-05,0.879347,-0.0488819,-0.203271,-0.020483,0.270793,-0.0552806,-1.06428,-0.0879642,-19.0544,-2.49566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9681,-0.0332729,-0.00942034,-0.519906,0.0220835,-0.000552682,0.623296,-0.0343564,-0.316806,-0.013254,0.154006,-0.0503848,-1.06448,-0.0881305,-22.6536,-2.34102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76864,-0.0223572,-0.00295457,0.0957839,0.017529,-0.000248885,0.76529,-0.0423933,-0.24784,-0.0181014,0.197957,-0.054604,-1.06868,-0.0879291,-19.0065,-2.69798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571819,0.0700048,0.0717343,0.970952,0.0163275,0.000798891,0.261856,0.0152083,0.265444,0.0147774,0.191091,0.0113644,0.970515,0.0404424,25.1345,1.14404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0931956,-0.0470773,0.0525151,-0.232218,0.0039034,-0.00163343,0.406951,0.0129183,-0.731279,-0.057218,-0.885269,-0.151175,-0.380651,0.0249197,164.762,1.32984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377237,-0.0547613,0.0414103,-0.0448843,0.004006,-0.00151524,0.39755,0.0126639,-0.723343,-0.0611182,-0.879923,-0.150888,-0.446755,0.038744,167.233,0.637504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287739,-0.0451459,0.0662379,0.654752,0.00238303,-0.00128247,0.403956,0.00582952,-0.739208,-0.0483757,-0.967486,-0.144348,-0.484983,0.0359752,157.109,0.818441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814613,0.0770205,0.06774,0.998478,0.022647,0.00494085,0.432752,0.0961887,0.410977,0.0729255,0.314954,0.0674355,0.346295,0.0656496,49.1422,5.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-1.64825,0.0395617,-0.032119,0.0688154,-0.000330111,0.00259452,-0.517321,-0.358445,-0.458292,0.0125648,-0.833938,-0.258494,-0.0522917,0.0074888,-80.6136,0.220482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0722,0.0420775,-0.0187029,-0.252309,-0.00052393,0.0023597,-0.631486,-0.341301,-0.379677,0.000704782,-0.920571,-0.250474,-0.00930749,0.00588997,-77.2186,-0.297654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78831,0.057385,-0.0230996,0.69367,0.00100032,0.00238984,-0.547166,-0.356311,-0.414698,0.00603054,-0.844237,-0.261858,-0.0594925,0.00254159,-88.9381,0.0729626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16853,0.0809622,0.0611772,0.853769,0.0228771,0.0032277,0.368902,0.0544148,0.46349,0.0542268,0.297299,0.032262,0.322546,0.0415643,32.2219,3.38277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.29539,0.0036964,-0.00324538,-0.257442,-0.0312382,-0.0007587,-0.276005,-0.0900099,-2.72378,0.0703736,-0.12295,-0.0755929,0.96812,0.142126,-139.776,-3.88715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24858,0.00272524,0.000696943,-0.40473,-0.032828,-0.000443203,-0.25871,-0.0906771,-2.6766,0.062367,-0.0713966,-0.0829612,0.983826,0.139648,-138.987,-3.93126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665217,0.0325017,-0.0096178,0.183271,-0.0306277,-0.000815479,-0.271236,-0.0904474,-2.66307,0.0637963,-0.141159,-0.0798884,0.903312,0.143149,-144.778,-4.18788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810526,0.0919193,0.0681018,0.848838,0.0207868,0.00290591,0.431461,0.0576709,0.477439,0.0596513,0.334061,0.0431727,0.352294,0.0447776,26.317,2.6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-1.71426,0.0171908,-0.0301025,-0.47794,-0.00379806,-0.00380134,-1.23652,-0.185806,-0.472532,0.00553297,-0.0254452,-0.139035,-0.332137,0.0528638,167.99,1.87895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42967,0.00228433,-0.00021776,-0.269924,-0.00548142,-0.0037323,-1.2248,-0.187849,-0.467113,0.0143973,-0.0291406,-0.133248,-0.304048,0.0445893,160.991,1.77302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33486,0.0397487,-0.00179135,0.201699,-0.0028992,-0.00407694,-1.24111,-0.183417,-0.455713,0.00457772,-0.0816642,-0.13703,-0.378187,0.0502623,156.1,1.98278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994254,0.0799242,0.0760106,0.987583,0.0195721,0.00329829,0.399986,0.0754581,0.462964,0.0734726,0.333273,0.0554572,0.328825,0.0483688,50.973,4.2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1.36815,0.104202,-0.0360144,1.25363,-0.00986592,0.000141726,1.25818,0.0858273,1.9823,-0.00755194,-0.889838,0.000783605,-0.51063,0.00308731,54.7098,-0.383022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671,0.0980009,-0.0346007,1.12286,-0.00927626,0.000247719,1.23678,0.0734031,1.98566,-0.0092037,-0.834119,0.00138176,-0.568801,0.00845634,47.4232,0.306991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566798,0.109242,-0.0326635,1.60688,-0.0111536,-0.000342438,1.23033,0.0913032,1.97881,-0.00414945,-0.957144,0.00396769,-0.618784,0.000554147,27.9143,0.0224547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27759,0.0742113,0.0710291,1.0242,0.0258331,0.00583663,0.478749,0.14556,0.661478,0.0948558,0.416592,0.0945827,0.426163,0.0846614,65.7424,5.03016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-1.3941,-0.0176213,0.00845452,-0.0481387,-0.0272341,-0.000208481,-0.208776,-0.0319873,-1.87203,0.00726156,-0.187847,-0.00665145,0.257895,0.00501534,6.91629,0.0798368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33028,-0.0133406,0.00123032,0.202939,-0.0318056,3.32866e-05,-0.211163,-0.00979661,-1.78494,0.00188056,-0.166905,0.00107132,0.256091,0.00196452,4.01488,0.121477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12483,-0.00452348,0.00251522,-0.0160574,-0.0294314,5.61551e-05,-0.17187,-0.0097698,-1.8678,0.00112975,-0.18964,0.000808547,0.216353,-5.31659e-05,-15.5172,-0.00125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1778,0.0983473,0.0805986,1.04092,0.0317279,0.00579848,0.548627,0.15488,0.632807,0.0905339,0.444474,0.0956705,0.458954,0.0933715,59.1615,5.26269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-4.71086,0.11919,0.00526687,0.753524,0.00314714,0.00961144,-1.36175,0.139261,-0.662936,0.123429,0.0364052,-0.00238109,0.664536,0.00580978,32.8413,1.77725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75013,0.130072,-0.00546944,0.349656,0.0140218,0.00903022,-1.42473,0.144293,-0.721788,0.126435,0.0782874,-0.00486559,0.625296,0.00726581,57.6338,0.45914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62209,0.123761,0.0244425,0.280698,0.00903073,0.00925577,-1.42346,0.143038,-0.657729,0.122861,0.128078,-0.00860089,0.609049,0.00712584,42.3056,0.786459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76689,0.009887,0.0658291,0.422378,0.0198118,0.00120163,0.279386,0.0152905,0.448298,0.0246415,0.222971,0.0128625,0.210856,0.0103623,35.7932,1.73315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.90004,0.0460552,-0.0144412,0.273356,-0.025516,-0.00215013,0.0289145,0.030959,1.05313,0.00380245,0.848023,-0.013689,-0.868606,0.000433355,27.3035,0.1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88938,0.046963,-0.0192768,0.208243,-0.0200898,-0.00240666,-0.0404116,0.0396364,1.06431,-0.0079051,0.866402,0.000669001,-0.902597,-0.00036443,27.8291,0.270395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40865,0.0660544,-0.0216338,0.692859,-0.0219029,-0.00209082,-0.00944989,0.0432824,1.08988,-0.00881738,0.816327,0.00390123,-0.975071,0.000233175,3.27204,0.0509764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19236,0.087931,0.0760643,1.18704,0.0262725,0.00555116,0.427024,0.123048,0.654415,0.095693,0.45224,0.0937686,0.41523,0.0914827,70.3917,4.75253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-2.06431,-0.0375373,-0.106622,1.97274,0.0772382,-0.00705292,-0.673687,-0.052373,2.77819,-0.0627187,-0.0892439,-0.0943641,1.19508,0.0667887,-112.201,-4.7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8884,-0.0300246,-0.114864,1.67127,0.0744251,-0.00677872,-0.8377,-0.0425213,2.6827,-0.0568405,-0.226986,-0.0887137,1.02378,0.0780157,-113.378,-4.70415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36342,-0.0081115,-0.0925106,1.62622,0.0785127,-0.00708671,-0.697619,-0.0506796,2.74333,-0.0611641,-0.0441308,-0.0975161,1.08373,0.0722967,-105.545,-5.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455627,0.022361,0.045303,0.308536,0.021186,0.00133743,0.314161,0.0193308,0.373248,0.0199556,0.207343,0.00993699,0.299346,0.0168345,8.03294,0.330038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.26641,-0.0442298,0.0375124,0.18116,-0.0129198,0.00151963,-1.17909,-0.0209166,-0.573163,-0.0219505,-1.41566,-0.0326346,0.735522,0.0584098,-33.1286,-0.729219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416211,-0.0413032,0.015431,0.0699518,-0.0158334,0.00250322,-1.16599,-0.0185059,-0.587752,-0.02066,-1.47255,-0.0120963,0.761888,0.0521149,-35.2413,-0.361527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084164,-0.08178,0.0683166,1.29754,-0.0135719,0.00183277,-1.19673,-0.0088766,-0.575924,-0.0203222,-1.48452,-0.0197328,0.691899,0.062722,-56.1412,-0.663374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03121,0.0914431,0.0913964,1.21549,0.0232412,0.00497686,0.46319,0.149836,0.506648,0.093292,0.337486,0.0872378,0.364919,0.0832738,48.5109,5.05996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-3.52141,-0.0893913,0.0680413,1.08503,0.015142,-0.000284727,-1.30676,-0.0551719,-0.294028,-0.0479972,-0.729893,0.00335868,-0.299443,0.0272656,226.038,2.35484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49379,-0.0852008,0.0967792,0.791565,0.0144817,-0.000182193,-1.33108,-0.0549045,-0.294679,-0.0546428,-0.677685,-0.0124355,-0.281035,0.0203603,226.695,2.11776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70088,-0.0560586,0.074753,0.985727,0.0155275,-0.000642218,-1.31658,-0.0479425,-0.294638,-0.0570735,-0.727589,-0.0120971,-0.303468,0.0145292,220.559,2.30283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450585,0.0600116,0.042828,0.485985,0.0197818,0.00412666,0.42543,0.109989,0.455873,0.0696295,0.377075,0.0773852,0.333152,0.0693011,50.8962,4.63043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.752095,-0.0224875,0.0107502,-0.159304,0.00396927,0.000340767,-0.543567,-0.110634,0.487457,-0.00473888,0.301895,-0.00165334,0.0988492,0.00347271,-72.938,0.119169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.656274,-0.0215098,0.0109699,-0.391335,0.0037257,0.000482167,-0.57014,-0.111139,0.600089,0.00520945,0.329264,-0.00510404,0.118679,0.00465944,-80.1911,-0.63662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21872,-0.0304283,0.020212,0.0487463,0.00222228,0.000268214,-0.579467,-0.103961,0.528421,0.000559773,0.279569,-0.000435308,0.0492228,3.28346e-05,-116.95,0.0215061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0171,0.0869503,0.0746452,1.05812,0.0267786,0.00510349,0.501454,0.145485,0.666224,0.0967524,0.46922,0.0958939,0.423855,0.0986188,64.5241,4.75556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.08581,0.0230948,-0.00196262,-0.0555996,-0.00303439,-0.00168513,-0.333344,0.0729134,-0.00630761,-0.0131897,-1.15426,0.00724906,0.176186,-0.00708676,-69.6803,0.578545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0.0107664,-0.0113054,-0.137121,-0.00468121,-0.00136669,-0.319687,0.0529234,-0.00347165,-0.00378523,-1.20557,-0.00473052,0.181318,0.0123756,-76.256,-0.256827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677005,0.0158324,-0.00644723,0.0933865,-0.00318488,-0.00150303,-0.32283,0.0644307,0.0142074,-0.00389495,-1.29497,0.00344374,0.0779465,-0.000518647,-104.075,0.00827923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07398,0.100405,0.0718066,1.08307,0.0269782,0.0055822,0.450996,0.122774,0.628767,0.0889548,0.427857,0.0973882,0.455845,0.0944169,62.4854,5.18114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-2.30385,-0.021186,-0.0169196,-0.521172,0.0117904,-0.00595415,1.58564,0.0358583,0.708533,-0.134779,0.0467533,0.0189917,-0.667226,0.0289698,-96.0535,-2.1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26553,-0.0206066,0.00788124,-0.673868,0.0129699,-0.00606086,1.64428,0.0364861,0.685223,-0.134861,0.0766153,0.0183304,-0.650844,0.0282885,-85.0909,-2.97519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33432,-0.0178191,0.010638,-0.0178502,0.0113891,-0.00598244,1.65144,0.0307624,0.671111,-0.131844,0.0513742,0.0165458,-0.761724,0.0332006,-93.1254,-2.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476827,0.0742644,0.0589526,0.901771,0.0190574,0.00142489,0.364378,0.0297001,0.424971,0.0309663,0.266307,0.026749,0.272708,0.01899,27.5948,1.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
