id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd
94,7.66576,-0.131187,-0.135966,7.59258,7.41295,0.00419561,4.98587,-0.16082,5.95322,0.0280835,7.28991,-0.049316,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.64346,-0.135748,-0.129425,6.62894,7.4129,0.00452743,5.06295,-0.184202,5.97469,0.0203536,7.28108,-0.0490711,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.49078,-0.123553,-0.139008,4.25337,7.41157,0.00349149,5.05302,-0.149424,5.9036,0.0170448,7.25769,-0.0430003,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.06252,0.0903009,0.0690066,7.92725,0.0343521,0.00561487,0.526868,0.141032,0.603466,0.0902574,0.402552,0.10783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3.44712,-0.111185,-0.154679,4.94989,7.42413,0.00659014,3.34415,-0.0165361,4.52077,0.131402,7.40661,0.115941,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.33445,-0.11126,-0.169513,4.42363,7.42514,0.00647579,3.33319,-0.0173408,4.5188,0.131398,7.34757,0.124365,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.732948,-0.088937,-0.22428,11.8286,7.42555,0.00634522,3.29974,-0.00747941,4.60086,0.123631,7.45193,0.107761,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.898785,0.0608957,0.0657395,4.52,0.0198908,0.00208432,0.389527,0.0425377,0.430683,0.0439764,0.390951,0.0446049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4.44612,-0.107709,-0.170396,7.01589,7.35764,6.13939e-05,2.79051,-0.17592,6.39349,-0.0244085,6.95194,-0.0144568,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.43327,-0.099463,-0.173954,5.70619,7.35682,-0.000178772,2.91386,-0.187299,6.41327,-0.0260204,6.91513,-0.0112931,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.09839,-0.0962777,-0.194585,10.4612,7.36138,-0.000529807,2.86023,-0.182713,6.48711,-0.0339405,6.92169,-0.014992,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.08916,0.0593321,0.0622577,5.15401,0.0208101,0.00211927,0.383452,0.0396089,0.438678,0.0450275,0.357924,0.0396551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6.03586,-0.15014,-0.145106,4.20137,7.43852,-0.0061628,3.20039,-0.325002,5.22802,-0.101958,7.14316,-0.105722,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.01881,-0.153578,-0.145323,4.1627,7.43385,-0.00591094,3.17338,-0.324102,5.24887,-0.100893,7.20171,-0.109599,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.92981,-0.136116,-0.131065,4.33159,7.43571,-0.00599427,3.14282,-0.321202,5.23511,-0.103044,7.14244,-0.10738,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.52424,0.061684,0.0561942,3.28993,0.02012,0.00146561,0.334614,0.0216182,0.368718,0.0264503,0.285638,0.0189215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1.59907,-0.134784,-0.16879,4.46935,7.40547,0.00691771,5.18664,-0.393049,5.66251,0.0757595,6.76222,-0.251053,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,1.67012,-0.124663,-0.163136,2.47904,7.41813,0.00602708,5.16498,-0.390502,5.73568,0.0713018,6.76379,-0.251087,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.60039,-0.107403,-0.148879,1.58908,7.40792,0.0064464,5.11675,-0.392071,5.74405,0.08102,7.00892,-0.260189,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.219909,0.0584028,0.0554313,2.7642,0.0173624,0.000941781,0.218059,0.0111188,0.322504,0.0184398,0.112147,0.00410811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2.6432,-0.139873,-0.149889,3.49176,7.40755,0.00978773,4.65135,0.0773261,4.68383,0.0554237,7.20466,0.0277229,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.73197,-0.141348,-0.138684,3.77675,7.40739,0.00952002,4.7305,0.0672765,4.69746,0.0654799,7.1543,0.0302397,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.51143,-0.13246,-0.135449,4.26828,7.4059,0.00996774,4.72994,0.0663918,4.71021,0.0572006,7.16161,0.0270056,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.633876,0.0711299,0.0635769,4.18907,0.0236571,0.00318782,0.348463,0.0475281,0.418057,0.0533222,0.37157,0.0512013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,5.71987,-0.100871,-0.149681,4.8562,7.39734,0.00157242,4.51468,-0.180922,4.11823,-0.0830793,7.1017,-0.0280381,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.77857,-0.102995,-0.154206,4.69232,7.39453,0.0017581,4.47924,-0.177309,4.10569,-0.0839641,7.11946,-0.0352049,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.11742,-0.0713196,-0.142849,5.21024,7.3948,0.00175199,4.4975,-0.179277,4.15065,-0.0874507,7.09314,-0.0376569,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.859232,0.0832859,0.0638299,5.22509,0.0217853,0.00384478,0.437141,0.0882705,0.42251,0.0636737,0.337436,0.0573139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,5.83293,-0.120116,-0.150055,5.12549,7.40378,0.00332321,3.84054,-0.155767,5.2138,0.0159754,6.52251,-0.0450355,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.80689,-0.113946,-0.149084,5.38303,7.40677,0.00314444,3.87086,-0.173584,5.21496,0.00364214,6.49516,-0.0401038,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.5224,-0.11128,-0.14557,4.41942,7.40332,0.00346616,3.85944,-0.148812,5.20704,0.00368882,6.42453,-0.0434829,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.992527,0.0789113,0.0656024,5.32374,0.0259698,0.0055819,0.429698,0.141671,0.625028,0.0867758,0.494172,0.112745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4.91356,-0.127359,-0.149855,5.76908,7.38397,0.00388148,3.01981,-0.137918,5.71062,0.0100689,6.68785,-0.0398207,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.84982,-0.128806,-0.147198,6.3362,7.38793,0.00322202,2.94877,-0.162106,5.74157,0.012549,6.67012,-0.0386045,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.47035,-0.12074,-0.140568,4.27221,7.38487,0.00319701,3.00425,-0.14239,5.74224,0.0169876,6.62872,-0.0425925,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.09367,0.0849711,0.0688423,7.3537,0.0308926,0.00544839,0.534153,0.156369,0.571348,0.0912871,0.452504,0.0989858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,5.98767,-0.152795,-0.125168,4.61522,7.46176,0.0103717,2.48742,-0.257536,5.92887,0.0261783,7.70282,-0.0254209,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.09059,-0.16665,-0.129769,5.19549,7.46258,0.00972249,2.62224,-0.282143,5.94896,0.0266944,7.71881,-0.0296966,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.91191,-0.159209,-0.111552,5.56986,7.46358,0.00979061,2.56487,-0.276075,5.94353,0.0266819,7.65676,-0.0281367,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.887895,0.0763532,0.0675839,5.44485,0.0246275,0.00435049,0.36991,0.0771835,0.450249,0.0836755,0.377712,0.0774057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4.22077,-0.114608,-0.139696,4.77592,7.4151,0.00229747,2.79076,-0.205897,6.09163,0.0205542,7.14115,-0.0478808,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.1974,-0.125813,-0.135586,4.96232,7.41746,0.00190947,2.81054,-0.221777,6.13874,0.0305299,7.17339,-0.0411946,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.75376,-0.122984,-0.139359,4.25643,7.4165,0.00194346,2.79895,-0.22851,6.11991,0.0172434,7.08036,-0.0443959,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.868186,0.0795499,0.0662357,4.91777,0.026764,0.00615586,0.431977,0.138643,0.653134,0.0876492,0.495539,0.0949851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,5.19396,-0.127684,-0.141998,5.57376,7.33583,-0.000930897,4.85858,-0.10409,5.14635,0.0189643,7.30119,-0.0194113,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.18402,-0.109416,-0.136416,5.88066,7.33751,-0.000334147,4.80491,-0.115763,5.15959,0.00596999,7.28329,-0.0464682,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.70139,-0.132191,-0.133841,4.27285,7.33621,-6.69017e-05,4.87339,-0.111969,5.18089,0.00996115,7.26291,-0.0344478,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.11895,0.0896634,0.0665758,7.15092,0.0257154,0.00553069,0.437886,0.136099,0.659668,0.0954649,0.43779,0.10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3.6766,-0.182368,-0.133449,4.99154,7.42806,0.00526411,3.04967,-0.274054,4.13199,-0.0532394,7.3078,-0.109148,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.58277,-0.185235,-0.130646,4.41816,7.42577,0.00559995,3.06705,-0.28484,4.158,-0.0536419,7.3112,-0.105112,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.56316,-0.173832,-0.120475,5.77235,7.42985,0.00497323,3.11071,-0.288444,4.10632,-0.043598,7.25921,-0.103593,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.597346,0.0795212,0.0590253,4.68692,0.0219211,0.00371089,0.378531,0.0828579,0.467048,0.0731885,0.380645,0.0685105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2.15409,-0.147393,-0.134025,3.94833,7.45515,0.00735742,3.31518,-0.150189,2.8812,0.0223288,6.45343,-0.120799,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.17725,-0.144626,-0.132304,4.54925,7.45621,0.00684188,3.31082,-0.141358,2.81463,0.0222312,6.44334,-0.114032,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.88222,-0.137279,-0.130628,4.3501,7.45539,0.00700677,3.29078,-0.146751,2.85063,0.0205779,6.39274,-0.119326,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.578622,0.0740266,0.053121,5.34561,0.0222018,0.0051868,0.429619,0.127158,0.507028,0.0898954,0.329598,0.0938019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,6.29697,-0.0844621,-0.156424,6.04706,7.36615,-0.00501302,4.73364,0.127718,4.15992,-0.0429,7.90104,-0.0102561,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.41446,-0.0836963,-0.165454,4.86329,7.36309,-0.00470249,4.70527,0.138315,4.18799,-0.0487205,7.91573,-0.0119842,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.7837,-0.0752683,-0.1577,6.09936,7.36619,-0.00505272,4.7145,0.135456,4.17294,-0.0442552,7.89772,-0.0149765,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.00729,0.0684887,0.064365,4.69425,0.0217433,0.00346684,0.413826,0.0796181,0.418523,0.0654558,0.36011,0.0594997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7.13943,-0.10168,-0.150625,5.3211,7.44021,0.000991903,3.55763,-0.180547,3.10961,0.0189247,7.53754,-0.0199811,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.17744,-0.105359,-0.153629,5.41326,7.43609,0.00181582,3.67621,-0.203178,3.05235,0.0256753,7.48769,-0.0181213,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.63033,-0.0858362,-0.156036,5.48711,7.43813,0.00140961,3.57518,-0.189791,3.06593,0.0251502,7.4572,-0.0181966,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.01197,0.0813008,0.0611469,5.6702,0.0228383,0.00532715,0.403699,0.114774,0.472939,0.0836596,0.352435,0.0760048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1.6846,-0.122344,-0.133738,4.87576,7.49248,0.00388062,4.43103,-0.0219611,4.92771,0.0231079,6.21684,-0.0360659,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,1.71005,-0.14365,-0.144213,4.42587,7.49089,0.00459409,4.40307,-0.0190065,4.93054,0.0241983,6.22723,-0.0386437,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.30258,-0.125013,-0.138143,4.24589,7.48917,0.00440039,4.40933,-0.00805142,4.94896,0.0192317,6.17252,-0.0355588,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.654138,0.0735157,0.0681907,4.45424,0.0233319,0.00554041,0.460021,0.125408,0.469116,0.0802926,0.348392,0.0903046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4.81375,-0.10357,-0.166702,4.9506,7.4133,0.00328402,3.41458,-0.317643,6.18582,0.0847536,7.13743,-0.161024,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.99507,-0.11115,-0.150322,3.96331,7.40949,0.00364426,3.39945,-0.31534,6.20599,0.0772639,7.08433,-0.157776,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.2052,-0.0619442,-0.136043,5.03697,7.41014,0.00363447,3.37955,-0.315919,6.24266,0.0773986,7.08068,-0.159654,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.795892,0.0837678,0.0566041,3.12763,0.022975,0.0025969,0.387142,0.0460379,0.416993,0.0434924,0.324637,0.0319552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5.00081,-0.128493,-0.134897,6.55004,7.38135,0.00437988,3.0681,-0.15765,5.27968,0.0134236,7.2534,-0.039945,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.85222,-0.133285,-0.142386,6.76129,7.38467,0.0039837,3.06367,-0.152572,5.23546,0.00874779,7.28692,-0.0460627,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.46047,-0.124545,-0.138431,4.2496,7.38221,0.00418858,3.06474,-0.142326,5.26748,0.0171653,7.20833,-0.0438506,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.02258,0.0949648,0.0663543,7.19675,0.0266815,0.00560138,0.531535,0.153701,0.62951,0.0990361,0.463393,0.0930793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3.7836,-0.104286,-0.154125,6.5547,7.38023,0.0024539,5.33879,-0.106024,4.3313,0.0100596,7.04414,-0.0259449,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.84292,-0.10661,-0.154127,5.57137,7.38245,0.0019957,5.35369,-0.127412,4.31379,0.0157616,7.01534,-0.024035,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.07581,-0.0832429,-0.160585,5.92788,7.38099,0.00195591,5.33046,-0.104469,4.34586,0.00730976,6.98163,-0.0271217,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.05965,0.0833019,0.0594023,5.53199,0.0240644,0.0053742,0.414948,0.129883,0.477659,0.0879872,0.364225,0.092104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,7.22541,-0.154095,-0.115965,4.92883,7.4392,0.00508105,3.81352,-0.211146,8.17051,0.0476241,6.95971,-0.121008,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.30247,-0.153569,-0.109017,5.88733,7.43995,0.00453677,3.76146,-0.211545,8.12884,0.0481174,6.96112,-0.117354,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.15938,-0.163637,-0.0965692,6.9466,7.43834,0.00519848,3.75171,-0.20062,8.1614,0.0491489,6.94806,-0.124711,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.979849,0.0786946,0.0644112,5.75065,0.0240909,0.00469213,0.409836,0.102717,0.41098,0.0770314,0.352656,0.0838529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,4.0492,-0.0864819,-0.16784,4.79333,7.40759,-0.00192058,3.93229,0.192177,5.2124,0.0780979,8.31325,0.0938448,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.25025,-0.10095,-0.167187,6.21169,7.40925,-0.00208972,3.86681,0.200076,5.20334,0.076287,8.2603,0.0996153,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.61368,-0.0482433,-0.156002,7.12632,7.4063,-0.00183465,3.90691,0.194841,5.2565,0.0725757,8.28717,0.0935742,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.909924,0.0686079,0.0491428,6.22939,0.018239,0.00137862,0.372374,0.0277611,0.408355,0.0307911,0.321604,0.0292974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2.91284,-0.218879,-0.0774211,13.3373,7.32182,-0.00449193,4.98403,-0.0981367,3.42152,-0.0192423,5.85333,-0.159115,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.9739,-0.20645,-0.0870995,14.1854,7.3196,-0.00410896,4.93177,-0.0877613,3.36257,-0.0155792,5.85527,-0.159682,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.79488,-0.204377,-0.0859344,12.1582,7.31902,-0.0038651,4.97854,-0.0985585,3.38762,-0.0144761,5.83369,-0.161786,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.456138,0.0252592,0.014097,4.65628,0.0212674,0.00327875,0.356566,0.0623791,0.508119,0.0753202,0.327669,0.0525611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
