rep,id,b01,b11,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,eta_b01,eta_b11,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
1,300,96.8697086425962,-0.746983908012536,5.68442993161589,0.0652707916166934,3.66989279657024,-0.042681254205335,5.76242484537296,-0.164996643156369,4.26008993592036,-0.0177599888534891,96.9696181132482,-0.151168072569838,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,7.67271201159816,-1.14003781081779,-0.388984392180307,0.123668320194222,-0.569570355803753,0.103967118895186,1.34495880500031,-0.122765090689765,-0.208756571693234,-0.0302276255851768,2.96146125209438,-0.0893044455483682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,300,112.998623383258,0.11586007002568,6.79848271386964,-0.11550656324827,4.42718605693758,-0.120359186536696,5.36856915045137,-0.0762118292709257,4.59304573550608,-0.00647595784093324,90.8685655641486,0.0969923797429121,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,23.8016267522603,-0.277193832779571,0.72506839007345,-0.0571090346707408,0.187722904563588,0.0262891865638248,0.951103110078718,-0.0339802768043222,0.124199227892488,-0.0189435945726209,-3.1395912970053,0.158856006764382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,300,113.977324709275,-0.311546852329349,5.78264692671626,0.0766046906056283,4.52911641682401,-0.263762011574256,3.73349837358012,0.0573819292108635,5.0276684990983,0.0182011546915673,89.2328976217247,-0.222624884285282,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,24.7803280782766,-0.7046007551346,-0.290767397079935,0.135002219183157,0.289653264450025,-0.117113638473735,-0.683967666792529,0.099613481677467,0.558821991484708,0.00573351795987964,-4.77525923942918,-0.160761257263811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,301,59.9285133495871,-0.0704563649967325,6.30265203961467,-0.019119596848933,2.66896441064056,-0.0381794725812135,6.21453922905859,0.0169975867602889,4.93857865945684,0.0146258146234675,92.6296801552093,-0.127701618382505,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-29.2684832814109,-0.463510267801983,0.229237715818477,0.0392779317285961,-1.57049874173343,0.108468900519308,1.79707318868593,0.0592291392268924,0.46973215184325,0.00215817789177981,-1.37847670594455,-0.0658379913610343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,301,130.835294668036,0.261446072744433,5.39073377257285,-0.0842777315396803,2.92015335762032,-0.165692612457372,5.28668166502615,-0.096396737039524,4.49332518951389,-0.0100178892674583,94.1229934511678,-0.308335894878837,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,41.638298037038,-0.131607830060818,-0.682680551223338,-0.0258802029621511,-1.31930979475366,-0.019044239356851,0.869215624653495,-0.0541651845729205,0.0244786819002956,-0.022485525999146,0.114836590013965,-0.246472267857367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,301,75.0876622125478,0.386390277620955,5.92682703633224,-0.245127672386524,3.0988684856309,-0.0748628114461408,3.10232824839777,0.0795487781217862,4.37953396607722,0.0131555889162079,93.899599830388,0.021163839011873,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-14.1093344184502,-0.00666362518429575,-0.146587287463952,-0.186730143808995,-1.14059466674309,0.0717855616543803,-1.31513779197489,0.12178033058839,-0.0893125415363709,0.000687952184520167,-0.108557030765894,0.0830274660333432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,302,83.6906783775245,-0.605059100317929,3.48178844877578,0.0781694881056905,3.84846869103373,-0.319524814349068,3.6900941801494,-0.00168599725712188,4.29828245945603,-0.0285698342906976,93.0705448896746,-0.304170584507134,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,-5.50631825347352,-0.99811300312318,-2.59162587502041,0.13656701668322,-0.390994461340257,-0.172876441248547,-0.727371860223254,0.0405455552094816,-0.170564048157557,-0.0410374710223853,-0.937611971479228,-0.242306957485664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,302,101.586044997731,-0.241752751187227,5.66596569056344,-0.210523797042756,5.32077002496817,-0.137943942964105,4.39167269003606,0.00496158836897692,4.80062129465949,0.0236976877190775,98.2630699655249,-0.145959900244924,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,12.389048366733,-0.634806653992478,-0.407448633232756,-0.152126268465227,1.08130687259418,0.00870443013641584,-0.0257933503365901,0.0471931408355804,0.331774787045902,0.0112300509873899,4.25491310437106,-0.0840962732234542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,302,83.4143717713871,2.0480661184281,4.0885889616457,0.142820463513589,4.91600124343118,-0.0703693249215415,4.02486196281873,0.0441440309622846,4.6835454311069,0.0391056033915785,91.0646034627045,-0.10789631701403,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,-5.78262485961086,1.65501221562285,-1.98482536215049,0.201217992091118,0.676538091057189,0.0762790481789796,-0.392604077553917,0.0863755834288881,0.214698923493307,0.0266379666598908,-2.94355339844937,-0.0460326899925596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,303,89.8708916420166,0.468958905713165,9.15236321191726,0.0378327115607573,5.69090594489586,0.0648534941161313,3.76495491354265,-0.125952993701467,4.71426952580886,0.00264875171690481,93.0639095394666,-0.0274132414606762,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.39862126917796e-14,-0.855978238669936,0.673895011018587,0.0759050029079143,3.07894888812107,0.0962302401382864,1.45144279252188,0.211501867216652,-0.652511126829998,-0.0837214412348638,0.245423018195268,-0.00981888501478287,-0.944247321687243,0.034450385560794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,303,73.9597584500449,2.24507567891095,7.66348674127777,0.0163663099354969,5.46556389322449,-0.0622021721347076,3.51429675933548,-0.0756366128422162,4.60661915364938,-0.0173202957372006,96.1074477979339,-0.175665740570346,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.39862126917796e-14,-0.855978238669936,-15.2372381809531,1.8520217761057,1.59007241748157,0.074763838513026,1.2261007408505,0.0844462009658136,-0.903169281037169,-0.0334050603756127,0.137772646035791,-0.0297879324688883,2.09929093678009,-0.113802113548876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,303,105.852871931392,-0.0279434940213215,7.15032998118313,-0.159261774224317,5.17393776730521,-0.147633894329719,2.02573010298279,0.00669951797864982,4.61433425300105,0.041361102872648,97.2931636751365,-0.0525058018380007,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.39862126917796e-14,-0.855978238669936,16.6558753003942,-0.420997396826572,1.07691565738693,-0.100864245646788,0.93447461493122,-0.0009855212291979,-2.39173593738986,0.0489310704452533,0.145487745387455,0.0288934661409603,3.2850068139826,0.00935782518346946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,304,77.8318321874379,1.12762400472216,4.79906457236881,0.120786958627284,4.84615797750409,-0.313052872594743,4.49835440357949,0.071027201707808,4.66822505681395,0.00257244191309309,92.9392744663511,-0.0295243959848937,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-11.3651644435601,0.73457010191691,-1.27434975142739,0.179184487204813,0.606694825130099,-0.166404499494222,0.0808883632068387,0.113258754174412,0.199378549200358,-0.0098951948185946,-1.06888239480276,0.0323392310365765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,304,87.4217306931196,0.279877487041826,7.43450710238669,0.00669308157179051,4.5809160998919,-0.290993270034641,4.90383529179964,-0.0240310884687286,5.03183300399696,-0.0167274234284392,89.2542133506698,-0.243045924678111,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-1.77526593787834,-0.113176415763424,1.3610927785905,0.0650906101493196,0.341452947517908,-0.14434489693412,0.486369251426988,0.0182004639978749,0.562986496383371,-0.0291950601601269,-4.75394351048402,-0.18118229765664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,304,76.5468887473765,0.807905123435593,6.69309283544834,-0.20235570700941,4.56069268808091,-0.30567566508353,5.6890762027982,-0.0978313451834531,4.59384824580112,0.0133550686377888,100.232394033735,-0.133751046589112,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-12.6501078836215,0.414851220630342,0.619678511652148,-0.143958178431881,0.321229535706925,-0.159027291983009,1.27161016242555,-0.0555997927168496,0.12500173818753,0.000887431906101145,6.22423717258135,-0.0718874195676416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,305,132.031216390367,0.813673929864793,4.79989780825304,0.0287489347469033,4.12593446453013,0.0118543361324962,5.61884156853815,-0.195965276818077,4.06328969207614,0.0343706957684568,93.5192755667689,-0.329685561613147,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,42.8342197593689,0.420620027059542,-1.27351651554315,0.0871464633244324,-0.113528687843855,0.158502709233017,1.2013755281655,-0.153733724351474,-0.405556815537451,0.0219030590367691,-0.488881294384967,-0.267821934591676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,305,77.7064709856518,1.00185839264124,2.56055242058177,-0.150887655487946,4.78271320322524,-0.136216333062082,5.06811797249404,-0.0222985762676602,4.56494722926714,-0.00400054741687536,93.3544013186071,-0.10630528352126,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-11.4905256453462,0.608804489835986,-3.51286190321443,-0.0924901269104165,0.543250050851253,0.0104320400384389,0.650651932121391,0.0199329761989434,0.0961007216535457,-0.016468184148563,-0.653755542546705,-0.0444416564997899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,305,111.430411670519,0.51321682841845,3.61859406635202,-0.159867904328071,4.56221828038271,-0.316416491570159,5.32549411050194,-0.0798964587725876,3.95560364495359,0.0635858843059512,96.8540485391837,0.00300632511351745,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,22.233415039521,0.120162925613199,-2.45482025744418,-0.101470375750542,0.32275512800872,-0.169768118469638,0.908028070129292,-0.0376649063059841,-0.513242862660005,0.0511182475742635,2.84589167802984,0.0648699521349876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,306,66.8341091204506,0.166992916596425,4.9128881253902,-0.208270835141386,2.27343236090494,-0.076180697020235,3.60686412778699,0.0445658109308888,4.65504274991236,0.0170476612178592,93.8265658422795,-0.157455848407774,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-22.3628875105474,-0.226060986208826,-1.16052619840599,-0.149873306563857,-1.96603079146905,0.0704676760802861,-0.810601912585658,0.0867973633974923,0.186196242298764,0.00458002448617147,-0.181591018874329,-0.0955922213863036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,306,58.5855408444989,0.992285239007478,5.7030724013872,-0.0784166901609713,2.91420518859879,-0.182699649714832,4.56573691785682,0.205109543932829,4.23982525101142,0.0625903757554757,91.2717015051176,0.0476888571182422,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-30.6114557864991,0.599231336202227,-0.370341922408997,-0.0200191615834422,-1.3252579637752,-0.036051276614311,0.148270877484172,0.247341096399432,-0.229021256602173,0.050122739023788,-2.73645535603626,0.109552484139712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,306,71.7023704963448,-2.42638995313029,4.38713107849357,-0.0969742274705948,3.4110451812348,-0.268808246821364,3.75080088847417,-0.145125923754559,4.32501094790693,-0.0113273095120583,94.3683390707346,-0.110059635151787,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-17.4946261346532,-2.81944385593554,-1.68628324530262,-0.0385766988930657,-0.828417971139186,-0.122159873720842,-0.666665151898483,-0.102894371287955,-0.143835559706657,-0.023794946243746,0.360182209580799,-0.0481960081303168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,307,81.6270733479113,0.728489820338483,6.48450537006217,-0.0426907942619651,2.06759119029242,-0.131340598752733,5.30465230095251,-0.174035574089421,4.25380979475115,0.0698018012560056,96.8657345673104,-0.125103847638987,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,-7.56992328308669,0.335435917533232,0.411091046265975,0.015706734315564,-2.17187196208157,0.0153077743477883,0.887186260579862,-0.131804021622817,-0.215036712862438,0.0573341645243179,2.85757770615659,-0.0632402206175172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,307,87.501851503993,-0.980906251275017,6.23866772592614,-0.074740490313918,1.25222072728769,-0.0746400016547317,5.07679941231934,0.04928712971765,4.46378857489451,-0.0239689877873247,89.5911396576693,0.0139750909714443,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,-1.69514512700499,-1.37396015408027,0.16525340212995,-0.0163429617363889,-2.9872424250863,0.0720083714457894,0.65933337194669,0.0915186821842535,-0.00505793271908406,-0.0364366245190123,-4.41701720348456,0.0758387179929145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,307,79.1311419435973,1.21033757740015,3.29254689592094,-0.294604340227327,1.96945630417167,-0.0290977181029985,5.1287138053766,0.00050158541303616,4.332517111449,-0.00645043464428807,99.0350374745093,-0.200087423392664,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,-10.0658546874007,0.817283674594904,-2.78086742787525,-0.236206811649798,-2.27000684820232,0.117550654997523,0.711247765003951,0.0427331378796397,-0.136329396164589,-0.0189180713759758,5.02688061335542,-0.138223796371194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,308,95.2329410751822,1.1737993685685,5.39740951552456,-0.03727097089412,5.29804495519765,-0.187169148233253,4.08652977261588,-0.00567990010665052,4.48019604864655,-0.00582987654564978,91.6878556420802,0.0257775477776691,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,6.0359444441842,0.780745465763252,-0.676004808271632,0.0211265576834092,1.05858180282366,-0.0405207751327323,-0.33093626775677,0.036551652359953,0.0113495410329598,-0.0182975132773375,-2.3203012190737,0.0876411747991393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,308,80.6446260926142,-0.348438172234125,5.11055670630769,0.0110215290157534,4.75899235403581,-0.000459843882162109,3.62003587663221,-0.0390249527835918,4.57060096352432,0.0119167195860076,89.8302163846784,0.101195066042297,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,-8.55237053838374,-0.741492075039376,-0.962857617488499,0.0694190575932825,0.519529201661825,0.146188529218359,-0.797430163740446,0.00320659968301172,0.101754455910727,-0.000550917145680056,-4.17794047647546,0.163058693063767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,308,117.54790424958,-0.227334005739076,5.90971843177844,-0.0601769123464423,4.88230180981028,-0.141901278046434,3.49100918039134,-0.0649368125096222,4.27520628397768,-0.0223717596761377,92.6056682121694,-0.343299159632336,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-3.49015705591525e-14,-0.466897221092692,28.3509076185824,-0.620387908544327,-0.163695892017755,-0.00177938376891318,0.642838657436296,0.00474709505408749,-0.926456859981308,-0.0227052600430187,-0.193640223635914,-0.0348393964078254,-1.40248864898447,-0.281435532610866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,309,78.5558499779787,-0.210045651368178,5.5538996979139,-0.116360601075896,3.73659455821264,-0.436705374782669,5.08261738421304,-0.0388601017626678,4.62139347903377,-0.0203322556216065,94.4698684381571,-0.1631503822107,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-10.6411466530193,-0.603099554173429,-0.519514625882288,-0.0579630724983669,-0.502868594161351,-0.290057001682148,0.665151343840389,0.00337145070393571,0.152546971420182,-0.0327998923532942,0.461711577003214,-0.10128675518923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,309,88.04788196875,0.447765586836617,4.40208764975622,-0.107107150318938,3.05063819072637,-0.297040274116822,4.05706960997241,-0.00500074222040474,4.62010041704507,-0.00783430790838216,96.2478611706382,0.0382379998612929,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-1.14911466224794,0.0547116840313662,-1.67132667403997,-0.0487096217414089,-1.18882496164762,-0.150391901016301,-0.36039643040024,0.0372308102461988,0.151253909431476,-0.0203019446400698,2.23970430948435,0.100101626882763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,309,92.4805503356161,1.04793449029561,5.22743369137426,-0.0983416941468141,3.02212104166351,-0.415628531231074,3.83470721033392,0.0720214671676902,4.28744983377434,0.0238356392958816,96.4713824315337,-0.137122923179668,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,3.28355370461814,0.654880587490364,-0.845980632421932,-0.039944165569285,-1.21734211071048,-0.268980158130553,-0.582758830038729,0.114253019634294,-0.181396673839256,0.011368002564194,2.46322557037986,-0.0752592961581974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,310,63.2794432197952,-0.557145354645151,6.00967180407492,-0.372893024217772,4.90447748453357,-0.248343476015405,4.72548577425658,0.0374155917023815,3.99305592514503,0.0295182666233964,93.5087784469095,0.0356445214827105,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-25.9175534112028,-0.950199257450402,-0.0637425197212718,-0.314495495640243,0.665014332159581,-0.101695102914884,0.308019733883929,0.0796471441689851,-0.475790582468559,0.0170506298917087,-0.499378414244376,0.0975081485041807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,310,88.2334846751093,-1.41525544654238,5.74965540776148,-0.216540011606232,4.19086721455205,0.0231154204241378,5.39893541872424,0.0109163971381362,4.3320990810203,0.00460829592919186,89.9549807044493,-0.233804601007548,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-0.963511955888734,-1.80830934934763,-0.323758916034708,-0.158142483028703,-0.0485959378219398,0.169763793524659,0.98146937835159,0.0531479496047397,-0.13674742659329,-0.00785934080249582,-4.05317615670458,-0.171940973986077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,310,74.3599826705399,-0.50396884093844,5.63319418055646,-0.054306349692628,5.1240292934541,-0.00473934549277491,4.3272747218055,0.0704008130057938,4.65605349077098,0.0481758866998162,91.9363152315732,0.0956810173352337,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-14.8370139604581,-0.897022743743691,-0.44022014323973,0.00409117888490114,0.884566141080116,0.141909027607746,-0.090191318567153,0.112632365472397,0.187206983157391,0.0357082499681285,-2.07184162958067,0.157544644356704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,311,29.5723475865118,0.0828416025246373,7.89245818718929,-0.241630257108742,3.90732558629727,-0.215401259280445,1.98521413473934,0.0729524479576064,4.52847402800973,0.0128748543236491,90.0356349393532,-0.0671333017044736,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-59.6246490444861,-0.310212300280614,1.8190438633931,-0.183232728531213,-0.33213756607672,-0.068752886179924,-2.43225190563331,0.11518400042421,0.0596275203961358,0.000407217591961405,-3.97252192180062,-0.00526967468300343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
