id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha21_SAEM,alpha22_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha21_mean,alpha22_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha21_mode,alpha22_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha21_sd,alpha22_sd
203,3.60793,-0.117265,-0.195364,4.65482,7.39375,0.00356668,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.33343,-0.110765,-0.20495,5.12629,7.3927,0.00373436,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.42228,-0.0635416,-0.213541,8.09773,7.39186,0.00377526,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.1271,0.0775672,0.0745612,4.54114,0.0214979,0.00219581,0,0,0,0,0,0,0,0
204,6.3669,-0.104942,-0.179677,4.50438,7.3831,0.00145805,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.44169,-0.128914,-0.185623,5.63838,7.38241,0.000106286,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.13414,-0.117832,-0.180925,4.27205,7.38441,0.000526823,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.911429,0.0908965,0.0705998,5.03424,0.0229726,0.00461036,0,0,0,0,0,0,0,0
205,4.91712,0.0844808,-0.145624,2.2795,7.38312,-0.000744876,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.53043,0.125278,-0.16421,0.610199,7.3776,-0.000457583,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.74672,0.090145,-0.174387,1.36374,7.37949,-0.000571344,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.569546,0.0156036,0.0763141,0.230824,0.0164424,0.000978576,0,0,0,0,0,0,0,0
206,5.38305,-0.173383,-0.169501,4.09774,7.39838,0.000518653,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.32515,-0.164923,-0.159722,3.97541,7.39465,0.00116336,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.16204,-0.16204,-0.144661,4.18112,7.39794,0.000828076,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.758006,0.0781739,0.0769278,3.28245,0.0217851,0.00371719,0,0,0,0,0,0,0,0
207,3.10463,-0.100228,-0.174148,4.42274,7.3825,0.00648932,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.20534,-0.12881,-0.180683,3.99389,7.3846,0.00637113,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.39539,-0.0580957,-0.146196,4.3418,7.38332,0.00646853,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.791212,0.109861,0.0650442,3.21747,0.0260417,0.0034714,0,0,0,0,0,0,0,0
208,1.75327,-0.159977,-0.181787,3.26414,7.36528,-0.00204862,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,1.9648,-0.215692,-0.175101,4.07831,7.36383,-0.00204304,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.92742,-0.196537,-0.166592,4.35679,7.36179,-0.00189338,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.199001,0.0665647,0.0516909,2.78057,0.0214289,0.00126867,0,0,0,0,0,0,0,0
209,3.7587,-0.155659,-0.162589,6.30775,7.35178,0.00508948,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.6813,-0.134348,-0.164877,4.82184,7.35482,0.00441026,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.03077,-0.138858,-0.166365,3.96732,7.35227,0.00463764,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.11013,0.0931491,0.0889173,4.85705,0.0266501,0.00521957,0,0,0,0,0,0,0,0
210,5.72058,-0.201718,-0.110535,6.54882,7.39725,0.00195298,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.55335,-0.203564,-0.120311,6.20372,7.39315,0.00247833,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.58537,-0.207547,-0.0904846,8.50748,7.39569,0.0018415,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.762387,0.0886855,0.083827,5.02776,0.0233811,0.00457542,0,0,0,0,0,0,0,0
211,3.89637,-0.183862,-0.0965,6.94171,7.41263,0.00681166,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.73598,-0.192514,-0.0916821,6.65978,7.41145,0.00699892,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.53869,-0.155918,-0.0246472,10.1626,7.41284,0.00671596,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.8558,0.0891398,0.0944206,6.69196,0.0212093,0.0049122,0,0,0,0,0,0,0,0
212,5.30609,-0.14539,-0.212538,4.85027,7.43758,0.0110278,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.34304,-0.159584,-0.21695,5.30754,7.44092,0.0108647,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.77163,-0.133033,-0.243798,6.7019,7.43742,0.0109927,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.713585,0.0703906,0.0993701,4.68253,0.0164288,0.00131304,0,0,0,0,0,0,0,0
213,6.1089,-0.128977,-0.179296,5.04129,7.40498,0.00446407,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.08565,-0.126259,-0.195388,4.46561,7.40442,0.00446008,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.77356,-0.117447,-0.181121,4.28382,7.4038,0.00416851,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.997029,0.104209,0.0945883,3.95099,0.0274232,0.00597654,0,0,0,0,0,0,0,0
214,6.12743,-0.211343,-0.0893005,7.67247,7.41322,0.00462775,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.7128,-0.222319,-0.105818,6.38166,7.41431,0.00454022,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.28173,-0.198856,-0.0821368,8.6119,7.41403,0.00465215,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.748123,0.0700011,0.0599059,5.19475,0.0207978,0.00257853,0,0,0,0,0,0,0,0
215,6.87312,-0.18091,-0.15316,4.64162,7.43002,0.00603128,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.86661,-0.193831,-0.157567,4.21446,7.42972,0.00613721,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.84818,-0.165668,-0.109875,4.9929,7.43056,0.00594771,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.728009,0.0812235,0.0846667,3.39491,0.0203682,0.00264671,0,0,0,0,0,0,0,0
216,8.89349,-0.0827051,-0.196365,5.67721,7.41468,0.00725641,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,8.93737,-0.0787861,-0.19518,5.34961,7.41582,0.00686709,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,8.44856,-0.0524217,-0.186674,6.07146,7.41675,0.00670736,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.09239,0.097274,0.0836085,4.01673,0.0211553,0.00356487,0,0,0,0,0,0,0,0
217,2.62006,-0.137371,-0.174932,5.37933,7.4488,0.0037639,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.7393,-0.144175,-0.165366,5.35977,7.44741,0.00373678,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.93304,-0.135782,-0.168445,3.98507,7.44802,0.00352626,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.12047,0.0982064,0.0810207,4.46518,0.0292268,0.00536513,0,0,0,0,0,0,0,0
218,5.75205,-0.16111,-0.153262,5.63591,7.31286,-0.000955756,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.93198,-0.15255,-0.159753,5.67629,7.31204,-0.0016362,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.436,-0.166351,-0.144913,4.23355,7.31365,-0.000873108,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.01598,0.098387,0.0805267,5.89553,0.0235411,0.00611681,0,0,0,0,0,0,0,0
219,4.64343,0.0392298,-0.19239,4.8237,7.40587,0.0160529,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.55525,0.0416153,-0.186788,4.83613,7.40749,0.0160186,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.06149,0.039218,-0.188229,4.77354,7.40714,0.0159942,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.996614,0.0141972,0.0875822,1.94016,0.019061,0.00117669,0,0,0,0,0,0,0,0
220,4.55581,0.0568463,-0.178499,6.92508,7.3872,-0.000490563,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.60662,0.05498,-0.16993,7.25557,7.39335,-0.000937124,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.97283,0.0551442,-0.154852,7.08815,7.38932,-0.000583041,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.973715,0.0106066,0.0712545,1.94289,0.0207431,0.0011956,0,0,0,0,0,0,0,0
221,4.57451,-0.0998281,-0.196652,6.20456,7.38385,0.00425468,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.50124,-0.0947427,-0.200141,5.90696,7.3865,0.00399522,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.90612,-0.0788637,-0.202857,6.12646,7.38415,0.00401799,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.17057,0.099595,0.100504,4.86877,0.0269531,0.00489504,0,0,0,0,0,0,0,0
222,3.73956,-0.143546,-0.168814,4.3886,7.42436,0.00857729,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.59813,-0.146875,-0.169928,4.54902,7.42388,0.00866422,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.29067,-0.136332,-0.169639,3.98973,7.42379,0.00855967,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.809843,0.0944653,0.0844186,3.44662,0.0216195,0.00561687,0,0,0,0,0,0,0,0
223,7.53447,-0.115817,-0.176906,5.7827,7.32153,0.000549822,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.59827,-0.132543,-0.1691,5.98908,7.31966,0.00083661,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,7.27463,-0.126346,-0.173924,4.08343,7.31838,0.000975953,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.902317,0.107192,0.0836436,5.76138,0.0247041,0.0049524,0,0,0,0,0,0,0,0
224,5.02218,-0.110197,0.0579728,12.2091,7.44317,0.00571005,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.01791,-0.119982,0.0716049,10.7194,7.44265,0.00562797,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.76799,-0.103252,0.0636345,9.26014,7.44026,0.00596821,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.20076,0.0911716,0.031964,4.50912,0.0209359,0.00342989,0,0,0,0,0,0,0,0
225,4.10948,-0.131104,-0.211802,3.90518,7.42163,-0.000570549,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.14177,-0.148692,-0.204972,4.28333,7.41355,-0.000135529,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.55513,-0.0820938,-0.173908,4.67436,7.41979,-0.000455122,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.605468,0.0693919,0.0738641,3.60953,0.0198594,0.0010136,0,0,0,0,0,0,0,0
226,4.77191,-0.0331457,-0.181038,4.40687,7.44517,-0.00562784,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.06997,-0.0539114,-0.182923,4.33223,7.44849,-0.00597771,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.86938,-0.0084805,-0.153034,4.82722,7.44452,-0.00559777,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.20428,0.0928302,0.0698113,2.96934,0.0246883,0.00317052,0,0,0,0,0,0,0,0
227,3.2558,-0.177906,-0.172948,4.36373,7.42631,0.00374619,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.25498,-0.171153,-0.165315,4.17595,7.42652,0.00382404,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.9348,-0.147916,-0.163326,3.96095,7.42631,0.00377746,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.56742,0.0724846,0.0701915,3.72643,0.0216379,0.00315913,0,0,0,0,0,0,0,0
228,5.45155,-0.0885423,-0.2182,6.65171,7.33961,0.00880138,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.42984,-0.0823773,-0.205223,6.56801,7.34308,0.00854096,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.8716,-0.0584077,-0.213275,8.51956,7.3397,0.00880786,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.33907,0.0648986,0.0840259,5.41807,0.0193189,0.00188191,0,0,0,0,0,0,0,0
229,2.88202,-0.0617959,-0.2454,15.2537,7.39018,-0.00130692,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.10043,-0.0479666,-0.25481,13.3478,7.39779,-0.00180659,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.56167,-0.0566528,-0.207972,17.4148,7.38766,-0.00119771,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.714946,0.0124353,0.0551732,3.38675,0.0182472,0.00111049,0,0,0,0,0,0,0,0
230,5.06905,0.0226195,-0.217667,14.1199,7.4242,0.00098859,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.42056,0.0314083,-0.202599,12.5556,7.42246,0.00126604,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.11646,0.0231681,-0.196962,13.5236,7.42597,0.00111096,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.63503,0.0785834,0.0838426,7.51746,0.0226253,0.00530272,0,0,0,0,0,0,0,0
231,5.8395,-0.185499,-0.13464,4.95191,7.42922,0.0174438,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.74572,-0.182232,-0.120421,4.86112,7.42705,0.0175241,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.24686,-0.141779,-0.0644698,5.66219,7.43039,0.0172338,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.628157,0.0784693,0.0757236,4.16783,0.0181956,0.00170643,0,0,0,0,0,0,0,0
232,5.04867,-0.0959331,-0.218883,6.35499,7.43822,0.00420063,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.28838,-0.102788,-0.217553,5.51463,7.44509,0.00315439,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.11401,-0.0613268,-0.2032,6.64027,7.44056,0.00383707,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.18778,0.0812243,0.0732544,3.93542,0.0206993,0.00263953,0,0,0,0,0,0,0,0
233,5.96127,-0.103896,-0.186858,5.33538,7.42188,0.00257811,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.02386,-0.113992,-0.182778,5.50407,7.42294,0.00223577,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.60712,-0.0998995,-0.190603,4.85093,7.42199,0.00219806,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.973939,0.0856637,0.0804704,4.4479,0.0207023,0.00479399,0,0,0,0,0,0,0,0
234,5.31506,0.0657497,-0.220179,14.6957,7.36336,0.000268897,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.72388,0.0928481,-0.209003,11.1369,7.36772,-0.000254736,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.71634,0.0583052,-0.201792,14.2345,7.36483,4.0468e-05,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.40445,0.046201,0.0772542,6.11112,0.0180467,0.00246875,0,0,0,0,0,0,0,0
235,4.81869,-0.141092,-0.170561,4.10632,7.3535,0.00104284,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.02899,-0.141924,-0.175043,4.01708,7.35225,0.000879817,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.5872,-0.139308,-0.16682,3.96806,7.35272,0.000655401,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.786565,0.10195,0.0847655,3.78621,0.0235483,0.00461367,0,0,0,0,0,0,0,0
236,3.80794,-0.098274,-0.19452,7.80569,7.40711,4.65832e-05,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.76133,-0.0975747,-0.186449,7.30485,7.40234,0.000116819,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.8802,-0.113488,-0.180159,4.3151,7.4046,0.000118269,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.40991,0.1223,0.0862259,8.06808,0.0285369,0.00491703,0,0,0,0,0,0,0,0
237,3.7518,-0.170365,-0.130059,5.47537,7.43403,0.00688597,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.87374,-0.172464,-0.115984,5.37445,7.44265,0.00562722,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.888,-0.182749,-0.0838597,7.08502,7.43645,0.00657589,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.83889,0.0906674,0.0963256,5.88831,0.0248612,0.00574083,0,0,0,0,0,0,0,0
238,6.58305,-0.127632,-0.164484,5.97732,7.4156,0.00425811,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.56623,-0.13367,-0.174985,5.87278,7.41595,0.00451426,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.2346,-0.136258,-0.168135,3.98182,7.41631,0.00366169,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.10669,0.10327,0.0907066,6.01857,0.0311903,0.0048939,0,0,0,0,0,0,0,0
239,3.95346,-0.115702,-0.185359,4.20434,7.40098,0.00674602,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.98638,-0.13751,-0.204968,4.35551,7.39807,0.00719441,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.34395,-0.100361,-0.186898,4.73219,7.40017,0.00683113,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.851558,0.0857365,0.0840428,3.97193,0.0194934,0.00438807,0,0,0,0,0,0,0,0
240,7.57064,-0.160311,-0.187858,4.51245,7.39883,0.00444384,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.70761,-0.138858,-0.166772,3.96772,7.39398,0.0052004,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,7.4875,-0.143268,-0.163386,3.95679,7.39977,0.00434977,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.855847,0.0949828,0.0812284,3.3704,0.0213244,0.00398541,0,0,0,0,0,0,0,0
241,4.26233,-0.156509,-0.157422,3.84036,7.35215,-0.00228627,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.12727,-0.157091,-0.158109,3.77667,7.34984,-0.00186365,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.00978,-0.163337,-0.149238,4.13995,7.35482,-0.0026605,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.63643,0.0840072,0.0718614,3.01954,0.0189274,0.00368358,0,0,0,0,0,0,0,0
242,2.87546,-0.14738,-0.172037,4.48619,7.362,0.00127096,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.61581,-0.136428,-0.177672,4.64358,7.3649,-4.89597e-05,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.30722,-0.138823,-0.166636,3.96838,7.362,0.000260353,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.683642,0.0862601,0.0749048,4.37436,0.0241453,0.00504418,0,0,0,0,0,0,0,0
243,2.71324,-0.150333,-0.168363,6.6781,7.36099,0.00403217,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.89451,-0.11919,-0.183078,6.89461,7.36253,0.00369029,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.99845,-0.13554,-0.16868,3.98724,7.35811,0.00374207,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.10884,0.0916454,0.0947187,7.71329,0.0312527,0.00572496,0,0,0,0,0,0,0,0
244,4.42488,-0.255474,-0.026701,20.3911,7.42918,0.00448219,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.51646,-0.26196,-0.0293194,19.2809,7.42616,0.00516851,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.40069,-0.231941,-0.0504081,20.8554,7.4308,0.00430214,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.0046,0.0717866,0.061355,5.70458,0.0250525,0.00522575,0,0,0,0,0,0,0,0
245,5.09883,-0.17657,-0.15676,4.23018,7.43538,0.0120359,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.36652,-0.206242,-0.155467,4.78545,7.43472,0.011983,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.34039,-0.170411,-0.112813,5.05601,7.43528,0.0120294,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.722219,0.0836993,0.0775529,4.44463,0.0196042,0.00148257,0,0,0,0,0,0,0,0
246,6.22976,-0.123525,-0.184508,3.69409,7.39079,0.0108117,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.31579,-0.129303,-0.185406,5.09946,7.39407,0.0102238,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.91618,-0.108255,-0.179516,4.38389,7.39064,0.0109473,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.982528,0.0853629,0.0820833,4.5643,0.0233438,0.00456051,0,0,0,0,0,0,0,0
247,5.27798,-0.147817,-0.175299,7.19143,7.45936,0.00522594,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.26318,-0.140193,-0.163328,7.10493,7.4575,0.00530521,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.88093,-0.137006,-0.167601,3.97689,7.45877,0.00483447,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.945612,0.0995022,0.0857008,8.08302,0.0248796,0.0049719,0,0,0,0,0,0,0,0
248,5.18414,0.0666869,-0.193821,6.31293,7.51076,0.00556075,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.41179,0.0645424,-0.16482,7.05534,7.51439,0.00538008,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.01877,0.0707835,-0.203649,5.37284,7.51539,0.00527361,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.21055,0.0180079,0.0795164,3.04302,0.0147884,0.000926173,0,0,0,0,0,0,0,0
249,2.79357,-0.202224,-0.120425,4.77492,7.43185,0.00817844,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.76623,-0.200742,-0.116277,5.16729,7.4275,0.00881127,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.76732,-0.173153,-0.101546,5.54011,7.42875,0.008507,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.539941,0.0779306,0.060069,3.15846,0.0202966,0.00346333,0,0,0,0,0,0,0,0
