rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,29,2.57722182075568,-0.123385547433089,3.90571790067716,0.0461887468944876,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-1.66729817924432,0.0328191525669108,-1.68976209932284,-0.00146431310551242,0,0,0,0,0,0,0,0
2,29,4.04587761292135,-0.458335527460643,5.1833929085387,0.0228914691035586,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.198642387078652,-0.302130827460643,-0.412087091461301,-0.0247615908964415,0,0,0,0,0,0,0,0
3,29,2.62944945084973,0.413392511632249,5.00510786826768,-0.015636597795375,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-1.61507054915027,0.56959721163225,-0.590372131732317,-0.0632896577953749,0,0,0,0,0,0,0,0
1,30,5.09854653925752,0.103128158621594,5.51780578194121,-0.061186289571965,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.854026539257516,0.259332858621594,-0.077674218058789,-0.108839349571965,0,0,0,0,0,0,0,0
2,30,4.71364166059924,0.0523355471361136,7.26782780744533,-0.0478047787018448,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.469121660599243,0.208540247136114,1.67234780744533,-0.0954578387018447,0,0,0,0,0,0,0,0
3,30,5.33324260233943,-0.0452104642968752,5.61941066624937,0.080896564716318,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,1.08872260233943,0.110994235703125,0.0239306662493692,0.0332435047163181,0,0,0,0,0,0,0,0
1,31,4.72497470894745,-0.268556014484843,5.80149704556514,0.0115366270169414,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.480454708947446,-0.112351314484843,0.206017045565144,-0.0361164329830587,0,0,0,0,0,0,0,0
2,31,4.31036391308707,-0.122826620979051,4.02224023893423,0.0380345746786698,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,0.0658439130870705,0.0333780790209494,-1.57323976106577,-0.00961848532133021,0,0,0,0,0,0,0,0
3,31,4.18004628826652,-0.101539409681025,4.36695540531832,-0.0823879525983271,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-0.0644737117334802,0.0546652903189746,-1.22852459468168,-0.130041012598327,0,0,0,0,0,0,0,0
1,32,4.22121346958467,-0.468943567946962,6.55484131429526,-0.103771296537123,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.0233065304153297,-0.312738867946962,0.959361314295263,-0.151424356537123,0,0,0,0,0,0,0,0
