rep,id,b02,b12,b03,b13,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha15,alpha16,alpha22,alpha23,alpha25,alpha26,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
3,236,5.75767045450166,-0.0383268235147166,4.89711859883191,-0.134111567293032,4.290350500485,0.0144913006577355,94.1595321755142,-0.0693511694955249,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.321517876805334,0.010715508285276,0.654535004494194,0.0236039491740588,-0.128794576889772,0.00345047894239709,-0.163467010482407,-0.0546994676491987,0,0,0,0,0,0,0,0,0,0,0,0
1,237,4.04118922281474,-0.0829580022343814,4.18890014910047,0.108214846000782,4.75266769921472,0.0116556966871197,98.7357908021051,-0.069939060514442,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-2.03799910849225,-0.0339156704343887,-0.0536834452372457,0.265930362467872,0.333522621839949,0.000614874971781303,4.41279161610844,-0.0552873586681157,0,0,0,0,0,0,0,0,0,0,0,0
2,237,3.77446115907042,-0.270251235645616,4.52282559593437,-0.14394309171099,4.22066821056579,0.0116146821630977,92.9010798200722,-0.0526208234147085,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-2.30472717223657,-0.221208903845624,0.280242001596647,0.0137724247561004,-0.198476866808982,0.000573860447759315,-1.42191936592445,-0.0379691215683823,0,0,0,0,0,0,0,0,0,0,0,0
3,237,4.75418922456762,-0.019282965623173,4.20871567005563,-0.245119498028452,4.27753756799575,0.0178343115259912,92.6129225928306,0.0694769262396424,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-1.32499910673937,0.0297593661768196,-0.0338679242820925,-0.087403981561362,-0.141607509379019,0.00679348981065289,-1.71007659316606,0.0841286280859686,0,0,0,0,0,0,0,0,0,0,0,0
1,238,4.57745906904914,-0.160862255307223,5.61457777823651,-0.078711160138469,4.32960342540349,-0.0131307653561964,95.5612786355749,-0.141429126682492,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-1.50172926225785,-0.11181992350723,1.37199418389879,0.0790043563286213,-0.0895416519712802,-0.0241715870715348,1.23827944957827,-0.126777424836166,0,0,0,0,0,0,0,0,0,0,0,0
2,238,4.58803893571396,-0.168194547355634,5.60724267402618,0.141728461768675,4.24456298569356,0.00426180324848918,94.157359549725,0.0099801645897552,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-1.49114939559303,-0.119152215555642,1.36465907968846,0.299443978235766,-0.174582091681215,-0.00677901846684917,-0.165639636271678,0.0246318664360814,0,0,0,0,0,0,0,0,0,0,0,0
3,238,5.06018819057073,-0.0620140289507407,6.11868163194936,-0.00816110246317064,4.64522195615711,0.0191898022741925,93.177567386898,0.0268964611268194,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-1.01900014073627,-0.012971697150748,1.87609803761164,0.14955441400392,0.226076878782338,0.00814898055885419,-1.14543179909866,0.0415481629731456,0,0,0,0,0,0,0,0,0,0,0,0
1,239,6.5238532052312,-0.117812218999575,4.27090059912104,-0.266489479491827,3.90016745856817,-0.00562189160302312,92.0509531112728,0.0471318673163706,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,0.444664873924204,-0.0687698871995824,0.0283170047833234,-0.108773963024737,-0.518977618806604,-0.0166627133183615,-2.27204607472383,0.0617835691626968,0,0,0,0,0,0,0,0,0,0,0,0
2,239,7.51231880044247,-0.0214103966907159,3.79228242191885,-0.341373931239204,4.31084242637142,-0.0116942705584479,92.8391541722767,-0.0797798714826417,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.43313046913547,0.0276319351092767,-0.450301172418873,-0.183658414772113,-0.108302651003347,-0.0227350922737862,-1.48384501371999,-0.0651281696363154,0,0,0,0,0,0,0,0,0,0,0,0
3,239,6.56008727836626,-0.0351214707937882,3.72860197077761,-0.213132049079291,4.62717135544988,0.000137533794239404,94.3068069789897,0.0130675367212442,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,0.480898947059268,0.0139208610062044,-0.513981623560106,-0.0554165326122009,0.208026278075112,-0.010903287921099,-0.0161922070069238,0.0277192385675704,0,0,0,0,0,0,0,0,0,0,0,0
1,240,5.40360329793171,-0.00884864239643974,5.10564887429736,-0.136243950041486,4.30427462376899,0.00777035842196805,96.7142380996473,-0.0897842092963851,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,-0.675585033375289,0.0401936894035529,0.863065279959644,0.0214715664256042,-0.114870453605783,-0.00327046329337031,2.39123891365062,-0.0751325074500589,0,0,0,0,0,0,0,0,0,0,0,0
2,240,5.55421673484465,0.00440612491599556,5.35232344366517,-0.15347090411873,4.0574777787396,0.0159621734633538,96.248827756111,-0.014245417805176,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,-0.524971596462344,0.0534484567159882,1.10973984932745,0.00424461234836018,-0.361667298635172,0.00492135174801547,1.92582857011439,0.000406284041150239,0,0,0,0,0,0,0,0,0,0,0,0
3,240,5.41939173050534,7.59504627655702e-05,4.30312377032344,-0.0822860381725625,4.26328062794602,0.0151955188837991,94.6238324080524,-0.0358794119787797,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,-0.659796600801651,0.0491182822627582,0.0605401759857225,0.0754294782945278,-0.155864449428751,0.00415469716846075,0.300833222055743,-0.0212277101324535,0,0,0,0,0,0,0,0,0,0,0,0
1,241,7.80954683514186,-0.0136076424987324,4.70480864384982,0.206240085714897,4.35244060671459,0.0119508168822046,91.7253039740261,-0.142238928019112,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.73035850383486,0.0354346893012603,0.462225049512104,0.363955602181987,-0.066704470660178,0.000909995166866224,-2.59769521197056,-0.127587226172786,0,0,0,0,0,0,0,0,0,0,0,0
2,241,7.98595605796873,-0.164375955430161,3.92063204884996,-0.161972838362745,4.51407108717093,0.0266872132877839,92.8088965300185,-0.0361540118489488,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.90676772666173,-0.115333623630168,-0.321951545487762,-0.0042573218956547,0.0949260097961631,0.0156463915724455,-1.51410265597814,-0.0215023100026226,0,0,0,0,0,0,0,0,0,0,0,0
3,241,7.44037119520908,-0.0699855150393713,4.68604108209292,-0.00673385419967876,4.13298570637896,-0.00502530707038438,92.1416155415462,0.0547535239806735,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.36118286390209,-0.0209431832393786,0.443457487755196,0.150981662267412,-0.286159370995816,-0.0160661287857227,-2.18138364445045,0.0694052258269997,0,0,0,0,0,0,0,0,0,0,0,0
1,242,5.80481142537461,-0.090686024630202,3.38550220346169,-0.201928565641343,4.36070233475365,-0.0142068452308891,95.7500841119117,0.0655211553399816,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.274376905932383,-0.0416436928302093,-0.857081390876026,-0.0442130491742531,-0.0584427426211223,-0.0252476669462274,1.42708492591505,0.0801728571863078,0,0,0,0,0,0,0,0,0,0,0,0
2,242,5.7061591287738,0.127982312364533,1.78189676975394,-0.29329307228536,4.3117975841092,0.00235107249826533,96.5067093010171,-0.0898996443347105,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.373029202533196,0.177024644164526,-2.46068682458378,-0.13557755581827,-0.10734749326557,-0.00868974921707302,2.18371011502045,-0.0752479424883843,0,0,0,0,0,0,0,0,0,0,0,0
3,242,6.58545336615725,-0.186231738325325,3.42707399597148,-0.0753488891820367,4.39142875200677,-0.0106470191048827,94.5554447943961,0.0745234163653156,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,0.506265034850258,-0.137189406525332,-0.815509598366244,0.0823666272850536,-0.0277163253680017,-0.0216878408202211,0.232445608399402,0.0891751182116418,0,0,0,0,0,0,0,0,0,0,0,0
1,243,6.54639464828166,-0.0553809662367556,4.6561611776263,-0.229082799666666,3.95284433487324,0.00159492904789185,95.3886172181521,0.155762426415137,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.467206316974668,-0.006338634436763,0.413577583288581,-0.0713672831995752,-0.46630074250153,-0.00944589266744651,1.06561803215541,0.170414128261463,0,0,0,0,0,0,0,0,0,0,0,0
2,243,3.32189114913013,-0.123086189206936,4.87425241156829,-0.175236263891201,4.43536423712795,-0.000580476705939279,93.0711939390469,-0.000937943542464667,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-2.75729718217686,-0.0740438574069437,0.631668817230568,-0.0175207474241104,0.0162191597531827,-0.0116212984212776,-1.25180524694977,0.0137137583038616,0,0,0,0,0,0,0,0,0,0,0,0
3,243,6.16611294623422,-0.0464806527394017,5.71866704392249,-0.397702194329943,4.26649249590793,0.0162556378719912,93.2969324678134,0.129909910246623,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.0869246149272236,0.00256167906059091,1.47608344958477,-0.239986677862853,-0.152652581466838,0.00521481615665288,-1.02606671818327,0.144561612092949,0,0,0,0,0,0,0,0,0,0,0,0
1,244,3.59437839092503,-0.058735133138755,4.45190717304404,-0.0443024668921231,4.27809168779456,0.017487939577916,97.893089741857,0.0247770351790415,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-2.48480994038196,-0.00969280133876231,0.209323578706322,0.113413049574967,-0.14105338958021,0.00644711786257764,3.57009055586038,0.0394287370253677,0,0,0,0,0,0,0,0,0,0,0,0
2,244,6.89296263031432,0.0391847724437084,3.13723252437609,-0.0955257972905503,3.72985654804408,0.0174910738546623,97.539844913709,-0.082433979165855,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.813774299007329,0.088227104243701,-1.10535106996163,0.06218971917654,-0.68928852933069,0.0064502521393239,3.21684572771238,-0.0677822773195288,0,0,0,0,0,0,0,0,0,0,0,0
3,244,5.64435648140874,0.143283592997785,3.10318999711948,-0.268969396156,3.80093862385614,0.0202819081384717,92.0317914569024,-0.0192021295977247,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.434831849898254,0.192325924797778,-1.13939359721824,-0.111253879688909,-0.618206453518627,0.00924108642313333,-2.29120772909422,-0.00455042775139851,0,0,0,0,0,0,0,0,0,0,0,0
1,245,8.01620084556346,-0.068726144729934,3.47248275127666,-0.142343113847414,4.44857250433963,0.0193451260800158,95.3337748023548,-0.116341110825622,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,1.93701251425646,-0.0196838129299414,-0.770100843061063,0.015372402619676,0.0294274269648582,0.00830430436467748,1.01077561635819,-0.101689408979295,0,0,0,0,0,0,0,0,0,0,0,0
2,245,5.86532371400126,-0.0923371035339639,4.63630430624699,-0.224766836464543,4.56679042549171,-0.00288149939121617,92.0696213423502,-0.0635480263826592,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,-0.213864617305732,-0.0432947717339713,0.393720711909276,-0.0670513199974531,0.147645348116934,-0.0139223211065545,-2.25337784364646,-0.048896324536333,0,0,0,0,0,0,0,0,0,0,0,0
3,245,5.41249993494903,0.018850494142299,4.15318328587321,-0.190105715833162,4.70936121635911,0.0171696872081987,95.6422872846586,0.182649549281192,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,-0.666688396357968,0.0678928259422917,-0.0894003084645112,-0.0323901993660715,0.290216138984342,0.00612886549286039,1.31928809866199,0.197301251127518,0,0,0,0,0,0,0,0,0,0,0,0
1,246,7.82623833175226,0.059846753670025,4.63410885227977,-0.242709191925679,4.11125870242995,0.0170764388445201,95.7965325475105,0.0668972759940143,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,1.74705000044527,0.108889085470018,0.391525257942051,-0.0849936754585889,-0.307886374944823,0.00603561712918171,1.47353336151387,0.0815489778403406,0,0,0,0,0,0,0,0,0,0,0,0
2,246,5.82186792661505,-0.110977521167282,4.68000728808653,-0.284786841721792,4.23099108243351,0.0206629882974974,91.5637616424289,0.112728648913602,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,-0.257320404691945,-0.0619351893672892,0.437423693748811,-0.127071325254702,-0.188153994941263,0.00962216658215905,-2.75923754356776,0.127380350759928,0,0,0,0,0,0,0,0,0,0,0,0
3,246,6.36630519266568,0.116419346884004,3.96232612931586,-0.177397194321547,4.36640329148691,0.0306283775022715,93.2550925913366,0.0401213612796101,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.287116861358686,0.165461678683997,-0.280257465021858,-0.0196816778544572,-0.0527417858878652,0.0195875557869331,-1.06790659466003,0.0547730631259363,0,0,0,0,0,0,0,0,0,0,0,0
1,247,4.82829984410086,0.0130547791518893,5.6527669012525,-0.369005696625402,4.5766606376731,0.0474854925765716,95.0616271505535,0.173313541442372,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-1.25088848720614,0.062097110951882,1.41018330691478,-0.211290180158311,0.157515560298331,0.0364446708612332,0.738627964556841,0.187965243288698,0,0,0,0,0,0,0,0,0,0,0,0
2,247,3.45974751997021,-0.0772823681401811,5.47899074431783,-0.416711060207953,4.57782485531008,0.00188113254744768,94.8001057151135,0.0340127809152596,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-2.61944081133679,-0.0282400363401885,1.23640714998011,-0.258995543740863,0.158679777935308,-0.00915968916789068,0.477106529116881,0.0486644827615858,0,0,0,0,0,0,0,0,0,0,0,0
3,247,4.69906336212631,-0.118629646962755,5.25689560315818,-0.238484046604723,4.72548630740799,0.0231568742275417,92.7372618837691,0.0237103022321267,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-1.38012496918068,-0.0695873151627628,1.01431200882047,-0.0807685301376326,0.306341230033217,0.0121160525122034,-1.58573730222753,0.0383620040784529,0,0,0,0,0,0,0,0,0,0,0,0
1,248,5.11065386861152,-0.223322997346465,3.55125567566026,-0.116903452291066,4.35778379470419,0.0334402388929756,89.9061710956319,0.0309568344627633,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.968534462695475,-0.174280665546473,-0.691327918677456,0.0408120641760247,-0.0613612826705801,0.0223994171776372,-4.41682809036473,0.0456085363090895,0,0,0,0,0,0,0,0,0,0,0,0
2,248,5.30021612734844,-0.0420506540182489,4.07575333909159,-0.050435997413149,4.57810722523732,0.00477264789479778,95.937596078047,-0.0273567160830907,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.778972203958555,0.00699167778174379,-0.166830255246128,0.107279519053941,0.158962147862545,-0.00626817382054058,1.61459689205036,-0.0127050142367645,0,0,0,0,0,0,0,0,0,0,0,0
3,248,5.75861139038227,-0.182241871274581,3.48223874593031,-0.0764498103971877,4.55775777682213,0.0171188869888618,92.4463423352297,-0.0214403617598999,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.320576940924725,-0.133199539474589,-0.760344848407413,0.0812657060699027,0.138612699447357,0.00607806527352342,-1.87665685076699,-0.00678865991357365,0,0,0,0,0,0,0,0,0,0,0,0
1,249,6.08203369990865,0.0514826787180176,2.38582631183023,-0.18523560493906,4.69211211824056,-0.0205369395161788,94.3731991479533,0.0506964250571643,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,0.00284536860165918,0.10052501051801,-1.85675728250749,-0.0275200884719694,0.272967040865788,-0.0315777612315172,0.0501999619566931,0.0653481269034905,0,0,0,0,0,0,0,0,0,0,0,0
2,249,7.72307156602751,-0.231575784669511,2.04127533289675,-0.284345012458028,4.34974175351656,-0.00501024157364743,96.4317344238501,-0.103247679472668,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,1.64388323472051,-0.182533452869518,-2.20130826144097,-0.126629495990938,-0.0694033238582152,-0.0160510632889858,2.10873523785345,-0.0885959776263421,0,0,0,0,0,0,0,0,0,0,0,0
3,249,4.82477034898269,0.0770663365450829,2.09991696268626,-0.415449515194108,4.61363504857517,0.0182252234265026,94.7761427623756,0.0540366621608527,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,-1.25441798232431,0.126108668345076,-2.14266663165145,-0.257733998727018,0.194489971200396,0.00718440171116427,0.453143576378935,0.0686883640071789,0,0,0,0,0,0,0,0,0,0,0,0
1,250,7.78131371514576,-0.0983471120528027,3.67676913077088,0.258378381845247,4.6586727504115,0.0172407460496181,88.4887810765435,-0.0346919209159013,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,1.70212538383877,-0.0493047802528101,-0.565814463566834,0.416093898312338,0.239527673036725,0.00619992433427972,-5.83421810945319,-0.0200402190695751,0,0,0,0,0,0,0,0,0,0,0,0
2,250,7.35488332155177,0.0117767950850671,3.91862711941475,-0.122418735703009,4.66083592004031,0.029382675157049,90.7304842832403,-0.0949094496953135,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,1.27569499024477,0.0608191268850597,-0.323956474922967,0.035296780764081,0.241690842665538,0.0183418534417106,-3.59251490275632,-0.0802577478489873,0,0,0,0,0,0,0,0,0,0,0,0
3,250,7.69782745866901,-0.0563934093860101,4.3519208803328,0.0375727203220637,4.6634410197966,-0.00959914077366689,88.6204040734748,-0.0747854990235633,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,1.61863912736201,-0.00735107758601745,0.109337285995079,0.195288236789154,0.244295942421832,-0.0206399624890052,-5.70259511252181,-0.0601337971772371,0,0,0,0,0,0,0,0,0,0,0,0
1,251,6.98672799244482,0.0419488898328858,5.24153080998108,-0.351803296284312,4.48425374916172,0.0333035302852434,92.4856902023091,0.122316058524772,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,0.907539661137823,0.0909912216328784,0.998947215643357,-0.194087779817221,0.06510867178695,0.0222627085699051,-1.83730898368755,0.136967760371099,0,0,0,0,0,0,0,0,0,0,0,0
2,251,6.98059454033228,0.0713976692186333,4.43203616881058,0.0537111828005743,4.35147723185767,0.0180372184493174,93.0015901159444,0.0351755591952903,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,0.901406209025289,0.120440001018626,0.189452574472862,0.211426699267665,-0.0676678455170991,0.00699639673397899,-1.32140907005228,0.0498272610416165,0,0,0,0,0,0,0,0,0,0,0,0
3,251,6.29896244333978,-0.0498249187221719,4.40152129597917,0.0982672190375409,4.50619617315798,0.0117847436003137,90.1723990867865,0.131085039063317,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,0.219774112032789,-0.00078258692217921,0.158937701641453,0.255982735504631,0.087051095783206,0.000743921884975369,-4.15060009921017,0.145736740909643,0,0,0,0,0,0,0,0,0,0,0,0
1,252,6.11841916428642,-0.126988830725041,5.48194396000035,-0.52433357302256,4.0915316114488,0.0227153546428691,94.3057319155191,-0.040818959246141,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,0.039230832979424,-0.077946498925048,1.23936036566263,-0.366618056555469,-0.327613465925976,0.0116745329275307,-0.0172672704775891,-0.0261672573998148,0,0,0,0,0,0,0,0,0,0,0,0
2,252,4.87663758359631,-0.0364358881708492,5.02572612053407,-0.435872041166421,4.60126912269719,0.00761156812850569,94.4728673440308,0.0883754983712737,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-1.20255074771069,0.0126064436291435,0.783142526196347,-0.278156524699331,0.182124045322413,-0.00342925358683266,0.14986815803411,0.1030272002176,0,0,0,0,0,0,0,0,0,0,0,0
3,252,6.60899551840087,0.0840915191583999,5.02502060447039,-0.447540868872979,4.29868269828726,0.0139925050522661,93.2053126139594,-0.0269555892389131,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,0.529807187093878,0.133133850958393,0.782437010132667,-0.289825352405888,-0.120462379087514,0.00295168333692774,-1.1176865720373,-0.0123038873925869,0,0,0,0,0,0,0,0,0,0,0,0
