id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha21_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha21_mean,b01_mode,b11_mode,b21_mode,a1_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha21_mode,b01_sd,b11_sd,b21_sd,a1_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha21_sd
68,2.78866,-0.172991,-0.119505,2.90955,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.06836,-0.162755,-0.103555,4.75106,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.07595,-0.125032,-0.0707739,4.76812,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.607355,0.0534327,0.0599486,3.59479,0,0,0,0,0,0
69,6.22333,-0.128185,-0.177898,4.99105,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.4351,-0.128935,-0.159529,4.81046,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.91128,-0.114537,-0.167208,3.50155,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.05574,0.0903595,0.0852114,5.52598,0,0,0,0,0,0
70,5.66412,-0.155339,-0.176852,3.85163,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.66344,-0.158557,-0.183963,3.56723,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.53711,-0.133912,-0.156659,3.26378,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.514366,0.072422,0.087274,4.85366,0,0,0,0,0,0
71,5.61182,-0.112644,-0.183749,5.01576,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.5165,-0.0985679,-0.175265,4.08598,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.19983,-0.102546,-0.175036,3.92902,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.932682,0.0851865,0.0773813,3.43655,0,0,0,0,0,0
72,1.82785,-0.127053,-0.154196,5.13611,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.00635,-0.138151,-0.160516,6.16382,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.26187,-0.122521,-0.160774,3.32989,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.913807,0.0995722,0.0872761,10.3823,0,0,0,0,0,0
73,6.12468,-0.130289,-0.18222,3.44871,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.08277,-0.126901,-0.172431,3.73405,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.72597,-0.0970423,-0.171867,3.98408,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.774806,0.0765113,0.0762694,3.95108,0,0,0,0,0,0
74,1.20063,-0.121118,-0.162125,4.56548,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,1.10207,-0.119369,-0.159087,6.84864,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.541139,-0.122475,-0.160802,3.33048,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.05554,0.0918425,0.0938676,8.90789,0,0,0,0,0,0
75,4.42825,-0.117639,-0.208863,7.56281,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.58357,-0.119428,-0.211201,5.31795,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.91619,-0.100759,-0.21245,7.2852,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.730907,0.0646661,0.0772266,6.82611,0,0,0,0,0,0
76,3.68901,-0.0414505,-0.171479,4.7325,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.82982,-0.0493054,-0.162587,3.91297,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.62067,-0.0187741,-0.147708,4.81685,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.13402,0.0833597,0.0721566,3.49833,0,0,0,0,0,0
77,4.2621,-0.13135,-0.163409,6.04486,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.17934,-0.141215,-0.153716,4.52463,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.5806,-0.122149,-0.161092,3.33571,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.20348,0.0932652,0.0842114,5.08987,0,0,0,0,0,0
78,4.53642,-0.103764,-0.16898,6.43061,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.49952,-0.0979021,-0.175763,6.92496,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.99255,-0.110182,-0.166759,3.55134,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.2648,0.102942,0.0924335,10.6443,0,0,0,0,0,0
79,4.19774,-0.0994196,-0.185535,4.88906,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.25851,-0.105686,-0.191658,4.72759,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.26133,-0.057871,-0.17036,5.34607,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.915323,0.0915451,0.0688767,5.0456,0,0,0,0,0,0
80,4.18718,-0.0957729,-0.189649,3.99803,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.06794,-0.106991,-0.19946,6.18973,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.03389,-0.0720408,-0.187779,6.25062,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.06002,0.080139,0.07411,9.58752,0,0,0,0,0,0
81,6.69242,-0.0293085,-0.235708,19.6741,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.33046,-0.0352151,-0.230602,22.4243,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.99259,-0.0302277,-0.207606,19.1241,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.10077,0.0519343,0.0604671,15.9446,0,0,0,0,0,0
82,4.23086,-0.10665,-0.190191,5.95782,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.08138,-0.101095,-0.187371,8.02244,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.51917,-0.0749713,-0.206827,8.41123,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.09758,0.0768393,0.0784482,10.667,0,0,0,0,0,0
83,5.77208,-0.120776,-0.197441,4.60373,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.72093,-0.136292,-0.202254,5.17258,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.40163,-0.11319,-0.201775,5.18361,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.694553,0.0659458,0.0895209,4.84528,0,0,0,0,0,0
84,4.37493,-0.197516,-0.105035,7.91401,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.54256,-0.205455,-0.10183,8.67511,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.57777,-0.200913,-0.0845907,13.0325,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.01671,0.0877884,0.0759126,6.99785,0,0,0,0,0,0
85,5.96321,-0.137067,-0.173876,3.44443,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.93526,-0.131092,-0.174461,3.84848,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.82527,-0.122668,-0.161402,3.33579,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.776022,0.0714181,0.0829823,3.88602,0,0,0,0,0,0
86,4.77249,-0.118695,-0.186658,4.09113,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.80118,-0.118674,-0.185592,4.61958,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.13814,-0.0956982,-0.19145,4.99372,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.956767,0.0828119,0.0797104,4.42302,0,0,0,0,0,0
87,6.02953,-0.104448,-0.226554,9.75793,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.87139,-0.10071,-0.23427,9.40046,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.03136,-0.0776266,-0.214355,9.9243,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.11697,0.0488225,0.062083,7.63207,0,0,0,0,0,0
88,4.00325,-0.166513,-0.141083,3.22223,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.98417,-0.166001,-0.138799,3.04658,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.93296,-0.153267,-0.124477,3.86706,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.422394,0.0891185,0.0881131,3.80082,0,0,0,0,0,0
89,4.07595,-0.135176,-0.156054,3.75722,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.10944,-0.142522,-0.151931,3.3297,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.79494,-0.138635,-0.148754,3.28446,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.690872,0.0894636,0.0872305,3.00035,0,0,0,0,0,0
90,5.61295,-0.0779747,-0.190578,6.05946,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.43209,-0.0630901,-0.17468,5.25783,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.60174,-0.0473332,-0.174009,6.18119,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.08328,0.0810513,0.0733654,4.6398,0,0,0,0,0,0
91,5.47824,-0.131382,-0.158499,4.02248,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.56739,-0.129269,-0.162922,4.24511,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.15502,-0.130314,-0.154236,3.26069,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.825082,0.0871928,0.077843,4.64431,0,0,0,0,0,0
92,7.37673,-0.130832,-0.163094,3.86823,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.25903,-0.120469,-0.176807,3.79166,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,7.47017,-0.149164,-0.13902,3.48378,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.691174,0.0787764,0.084419,4.10355,0,0,0,0,0,0
93,4.86069,-0.155475,-0.147065,3.47552,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.90648,-0.157315,-0.152491,4.42226,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.76953,-0.157567,-0.12731,3.91292,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.848283,0.0853342,0.088375,5.15075,0,0,0,0,0,0
94,7.69928,-0.133646,-0.166746,7.44126,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.56483,-0.124676,-0.156926,5.75136,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,7.43248,-0.124056,-0.159686,3.31023,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.971575,0.103099,0.0930545,7.86872,0,0,0,0,0,0
